Run  RI  Mean      95% CI      SD        Best    % Correct 
15   0   14.282    0.282938    3.2279    25      43.8596 %
15   1   22.472    0.180527    2.05954   29      50.8772 %
15   2   25.544    0.178097    2.03183   30      52.6316 %
15   3   28.182    0.232488    2.65235   32      56.1404 %
15   4   29.374    0.28827     3.28873   34      59.6491 %
15   5   30.012    0.271061    3.09241   33      57.8947 %
15   6   29.76     0.321695    3.67006   33      57.8947 %
15   7   30.602    0.315426    3.59854   35      61.4035 %
15   8   30.842    0.340693    3.8868    35      61.4035 %
15   9   31.596    0.340057    3.87955   35      61.4035 %
15   10  32.322    0.344617    3.93157   35      61.4035 %
15   11  32.05     0.405434    4.6254    36      63.1579 %
15   12  32.168    0.399121    4.55338   36      63.1579 %
15   13  32.552    0.435072    4.96352   36      63.1579 %
15   14  32.788    0.437822    4.99489   36      63.1579 %
15   15  32.54     0.458583    5.23174   37      64.9123 %
15   16  32.69     0.42322     4.8283    37      64.9123 %
15   17  32.666    0.46404     5.29401   37      64.9123 %
15   18  33.112    0.487637    5.56321   37      64.9123 %
15   19  33.788    0.455269    5.19394   37      64.9123 %
15   20  33.086    0.489553    5.58507   37      64.9123 %
15   21  33.432    0.48458     5.52834   37      64.9123 %
15   22  33.51     0.481652    5.49493   37      64.9123 %
15   23  33.888    0.452491    5.16224   37      64.9123 %
15   24  33.292    0.476646    5.43782   37      64.9123 %
15   25  32.754    0.53303     6.08107   37      64.9123 %
15   26  33.258    0.481537    5.49361   37      64.9123 %
15   27  33.384    0.475529    5.42507   37      64.9123 %
15   28  33.32     0.473753    5.40481   37      64.9123 %
15   29  33.468    0.475759    5.4277    37      64.9123 %
15   30  33.6      0.466733    5.32473   37      64.9123 %
15   31  33.358    0.474502    5.41336   37      64.9123 %
15   32  33.35     0.470638    5.36928   37      64.9123 %
15   33  33.656    0.45866     5.23263   37      64.9123 %
15   34  33.484    0.483565    5.51676   37      64.9123 %
15   35  32.954    0.504891    5.76006   37      64.9123 %
15   36  33.046    0.489972    5.58985   37      64.9123 %
15   37  33.704    0.457776    5.22254   37      64.9123 %
15   38  33.04     0.489803    5.58792   37      64.9123 %
15   39  33.088    0.49848     5.68691   37      64.9123 %
15   40  32.68     0.504721    5.75812   37      64.9123 %
15   41  33.728    0.456037    5.20271   37      64.9123 %
15   42  33.262    0.500553    5.71057   37      64.9123 %
15   43  33.68     0.44496     5.07633   37      64.9123 %
15   44  33.556    0.464408    5.29821   37      64.9123 %
15   45  33.706    0.453613    5.17505   37      64.9123 %
15   46  33.14     0.503337    5.74233   37      64.9123 %
15   47  33.206    0.501676    5.72338   37      64.9123 %
15   48  33.41     0.454819    5.18881   37      64.9123 %
15   49  33.346    0.475737    5.42745   37      64.9123 %
15   50  33.746    0.444613    5.07237   37      64.9123 %
15   51  33.462    0.460059    5.24859   37      64.9123 %
15   52  33.444    0.50038     5.70859   37      64.9123 %
15   53  33.258    0.475746    5.42755   37      64.9123 %
15   54  33.72     0.468228    5.34179   37      64.9123 %
15   55  33.858    0.442846    5.05222   37      64.9123 %
15   56  33.772    0.461258    5.26226   37      64.9123 %
15   57  33.828    0.45917     5.23844   37      64.9123 %
15   58  33.194    0.502388    5.7315    37      64.9123 %
15   59  33.45     0.466068    5.31715   37      64.9123 %
15   60  33.03     0.504534    5.75598   37      64.9123 %
15   61  33.194    0.507723    5.79236   37      64.9123 %
15   62  33.272    0.486899    5.55479   37      64.9123 %
15   63  33.576    0.480134    5.47761   37      64.9123 %
15   64  33.54     0.462461    5.27599   37      64.9123 %
15   65  33.19     0.497007    5.67011   37      64.9123 %
15   66  32.55     0.536585    6.12164   37      64.9123 %
15   67  33.366    0.481381    5.49185   37      64.9123 %
15   68  32.878    0.507471    5.78949   37      64.9123 %
15   69  32.63     0.515314    5.87896   37      64.9123 %
15   70  32.596    0.528907    6.03404   37      64.9123 %
15   71  32.894    0.519344    5.92495   37      64.9123 %
15   72  33.6      0.466106    5.31757   37      64.9123 %
15   73  33.118    0.479105    5.46588   37      64.9123 %
15   74  33.586    0.46771     5.33587   37      64.9123 %
15   75  33.106    0.474963    5.41862   37      64.9123 %
15   76  33.452    0.474549    5.4139    37      64.9123 %
15   77  33.596    0.47251     5.39063   37      64.9123 %
15   78  33.33     0.49759     5.67676   37      64.9123 %
15   79  32.78     0.516973    5.8979    37      64.9123 %
15   80  33.7      0.457789    5.2227    37      64.9123 %
15   81  33.024    0.510739    5.82678   37      64.9123 %
15   82  33.134    0.508962    5.8065    37      64.9123 %
15   83  33.11     0.486265    5.54756   37      64.9123 %
15   84  33.734    0.436485    4.97964   37      64.9123 %
15   85  33.628    0.454105    5.18067   37      64.9123 %
15   86  32.984    0.50486     5.7597    37      64.9123 %
15   87  33.164    0.499474    5.69825   37      64.9123 %
15   88  33.54     0.477724    5.45012   37      64.9123 %
15   89  33.258    0.487132    5.55745   37      64.9123 %
15   90  32.61     0.525058    5.99013   37      64.9123 %
15   91  33.972    0.441082    5.03208   37      64.9123 %
15   92  33.798    0.457648    5.22108   37      64.9123 %
15   93  33.002    0.514693    5.87188   37      64.9123 %
15   94  33.18     0.47188     5.38345   37      64.9123 %
15   95  33.098    0.510656    5.82583   37      64.9123 %
15   96  33.082    0.503298    5.74188   37      64.9123 %
15   97  33.164    0.483178    5.51234   37      64.9123 %
15   98  32.926    0.501776    5.72451   37      64.9123 %
15   99  33.258    0.493881    5.63444   37      64.9123 %
15   100 33.226    0.490843    5.59979   37      64.9123 %
