Run  RI  Mean      95% CI      SD        Best    % Correct 
20   0   14.27     0.305677    3.48732   24      42.1053 %
20   1   22.89     0.15963     1.82114   28      49.1228 %
20   2   26.21     0.190258    2.17056   30      52.6316 %
20   3   28.24     0.227764    2.59844   32      56.1404 %
20   4   29.818    0.270564    3.08673   33      57.8947 %
20   5   31.238    0.275198    3.1396    35      61.4035 %
20   6   31.762    0.314861    3.5921    35      61.4035 %
20   7   32.46     0.381332    4.35043   36      63.1579 %
20   8   32.98     0.393877    4.49355   37      64.9123 %
20   9   33.88     0.413947    4.72252   37      64.9123 %
20   10  34.286    0.435717    4.97088   38      66.6667 %
20   11  35.484    0.358237    4.08695   39      68.4211 %
20   12  35.352    0.422548    4.82064   39      68.4211 %
20   13  36.054    0.450168    5.13574   40      70.1754 %
20   14  36.674    0.464018    5.29375   41      71.9298 %
20   15  36.62     0.548618    6.25891   41      71.9298 %
20   16  37.694    0.486823    5.55392   41      71.9298 %
20   17  37.738    0.517106    5.8994    41      71.9298 %
20   18  38.058    0.49128     5.60477   41      71.9298 %
20   19  37.658    0.543184    6.19692   41      71.9298 %
20   20  37.788    0.494096    5.6369    41      71.9298 %
20   21  37.332    0.547565    6.24691   41      71.9298 %
20   22  37.552    0.54161     6.17897   41      71.9298 %
20   23  37.432    0.532509    6.07513   41      71.9298 %
20   24  37.294    0.558519    6.37187   41      71.9298 %
20   25  37.24     0.548244    6.25465   41      71.9298 %
20   26  37.6      0.507417    5.78887   41      71.9298 %
20   27  37.048    0.562134    6.41311   41      71.9298 %
20   28  37.914    0.481945    5.49828   41      71.9298 %
20   29  36.962    0.575685    6.56771   41      71.9298 %
20   30  37.836    0.498733    5.6898    41      71.9298 %
20   31  36.788    0.586749    6.69393   41      71.9298 %
20   32  36.91     0.574114    6.54979   41      71.9298 %
20   33  37.89     0.517526    5.9042    41      71.9298 %
20   34  36.988    0.579599    6.61236   42      73.6842 %
20   35  37.848    0.474494    5.41327   42      73.6842 %
20   36  38.106    0.536867    6.12485   42      73.6842 %
20   37  38.456    0.559817    6.38668   42      73.6842 %
20   38  38.272    0.579135    6.60707   42      73.6842 %
20   39  39.008    0.50422     5.7524    42      73.6842 %
20   40  39.028    0.490123    5.59158   42      73.6842 %
20   41  38.954    0.539878    6.1592    42      73.6842 %
20   42  38.432    0.520726    5.9407    42      73.6842 %
20   43  38.506    0.562847    6.42125   42      73.6842 %
20   44  38.4      0.560751    6.39733   42      73.6842 %
20   45  38.148    0.579375    6.6098    42      73.6842 %
20   46  38.23     0.583684    6.65896   42      73.6842 %
20   47  38.452    0.566323    6.4609    42      73.6842 %
20   48  38.736    0.545992    6.22896   42      73.6842 %
20   49  38.228    0.58188     6.63838   42      73.6842 %
20   50  38.532    0.525462    5.99474   42      73.6842 %
20   51  38.378    0.540756    6.16922   42      73.6842 %
20   52  38.628    0.541001    6.17202   42      73.6842 %
20   53  38.23     0.569477    6.49689   42      73.6842 %
20   54  38.59     0.531789    6.06692   42      73.6842 %
20   55  38.438    0.537493    6.13199   42      73.6842 %
20   56  38.494    0.535684    6.11136   42      73.6842 %
20   57  38.218    0.554306    6.3238    42      73.6842 %
20   58  38.504    0.534447    6.09724   42      73.6842 %
20   59  38.304    0.579863    6.61537   42      73.6842 %
20   60  38.658    0.523936    5.97733   42      73.6842 %
20   61  38.33     0.556984    6.35436   42      73.6842 %
20   62  38.604    0.527554    6.01861   42      73.6842 %
20   63  37.87     0.584791    6.67159   42      73.6842 %
20   64  38.4      0.560284    6.392     42      73.6842 %
20   65  39.238    0.457919    5.22417   42      73.6842 %
20   66  38.594    0.536999    6.12636   42      73.6842 %
20   67  38.292    0.523537    5.97278   42      73.6842 %
20   68  38.644    0.543894    6.20502   43      75.4386 %
20   69  38.59     0.5571      6.35568   43      75.4386 %
20   70  39.656    0.539206    6.15153   43      75.4386 %
20   71  39.43     0.576918    6.58177   43      75.4386 %
20   72  39.916    0.516983    5.89801   43      75.4386 %
20   73  38.668    0.617777    7.04792   43      75.4386 %
20   74  40.306    0.439448    5.01345   43      75.4386 %
20   75  39.434    0.548014    6.25203   43      75.4386 %
20   76  39.576    0.530385    6.0509    43      75.4386 %
20   77  39.01     0.603328    6.88307   43      75.4386 %
20   78  39.13     0.612039    6.98245   43      75.4386 %
20   79  39.57     0.551762    6.29479   43      75.4386 %
20   80  39.936    0.527676    6.02      43      75.4386 %
20   81  39.024    0.595968    6.79911   43      75.4386 %
20   82  38.872    0.577175    6.5847    43      75.4386 %
20   83  40.042    0.515726    5.88366   43      75.4386 %
20   84  39.632    0.560398    6.3933    43      75.4386 %
20   85  39.27     0.543723    6.20307   43      75.4386 %
20   86  39.354    0.565023    6.44607   43      75.4386 %
20   87  39.306    0.537366    6.13054   43      75.4386 %
20   88  39.752    0.529443    6.04015   43      75.4386 %
20   89  39.19     0.571264    6.51727   43      75.4386 %
20   90  39.55     0.53919     6.15136   43      75.4386 %
20   91  39.39     0.542765    6.19214   43      75.4386 %
20   92  39.254    0.57145     6.51939   43      75.4386 %
20   93  40.222    0.49582     5.65656   43      75.4386 %
20   94  39.672    0.529457    6.04031   43      75.4386 %
20   95  39.524    0.558532    6.37202   43      75.4386 %
20   96  39.474    0.542051    6.184     43      75.4386 %
20   97  39.418    0.55066     6.28221   43      75.4386 %
20   98  39.32     0.574702    6.55649   43      75.4386 %
20   99  39.616    0.547332    6.24424   43      75.4386 %
20   100 39.44     0.575055    6.56052   43      75.4386 %
