Run  RI  Mean      95% CI      SD        Best    % Correct 
8    0   14.342    0.287935    3.28491   25      43.8596 %
8    1   22.33     0.220738    2.51829   33      57.8947 %
8    2   27.146    0.226786    2.58729   33      57.8947 %
8    3   30.524    0.273121    3.1159    33      57.8947 %
8    4   31.19     0.332191    3.78981   35      61.4035 %
8    5   32.122    0.34261     3.90867   35      61.4035 %
8    6   33.026    0.332138    3.7892    36      63.1579 %
8    7   32.986    0.382636    4.36531   36      63.1579 %
8    8   33.844    0.381325    4.35035   37      64.9123 %
8    9   34.352    0.356107    4.06265   37      64.9123 %
8    10  35.018    0.365554    4.17043   37      64.9123 %
8    11  34.286    0.426827    4.86946   38      66.6667 %
8    12  34.252    0.442382    5.04692   38      66.6667 %
8    13  34.636    0.415079    4.73544   38      66.6667 %
8    14  35.59     0.418022    4.769     38      66.6667 %
8    15  35.596    0.435863    4.97255   39      68.4211 %
8    16  36.802    0.397682    4.53696   40      70.1754 %
8    17  36.066    0.490959    5.60111   40      70.1754 %
8    18  37.108    0.470612    5.36898   40      70.1754 %
8    19  36.96     0.508405    5.80015   40      70.1754 %
8    20  36.882    0.509326    5.81065   40      70.1754 %
8    21  37.378    0.446803    5.09736   40      70.1754 %
8    22  37.766    0.430589    4.91238   40      70.1754 %
8    23  36.92     0.5097      5.81491   40      70.1754 %
8    24  36.816    0.51571     5.88348   40      70.1754 %
8    25  36.506    0.551713    6.29422   40      70.1754 %
8    26  37.466    0.476663    5.43801   40      70.1754 %
8    27  37.206    0.495531    5.65327   40      70.1754 %
8    28  36.754    0.520016    5.93261   40      70.1754 %
8    29  36.988    0.502507    5.73285   40      70.1754 %
8    30  36.72     0.516511    5.89263   40      70.1754 %
8    31  37.284    0.483801    5.51944   40      70.1754 %
8    32  37.204    0.487187    5.55807   40      70.1754 %
8    33  37.338    0.469559    5.35697   40      70.1754 %
8    34  37.22     0.490943    5.60092   40      70.1754 %
8    35  36.364    0.600165    6.84699   40      70.1754 %
8    36  37.164    0.508153    5.79727   40      70.1754 %
8    37  37.014    0.50518     5.76335   40      70.1754 %
8    38  37.02     0.525862    5.9993    40      70.1754 %
8    39  37.044    0.497814    5.67931   40      70.1754 %
8    40  37.418    0.488456    5.57256   40      70.1754 %
8    41  37.164    0.505449    5.76642   40      70.1754 %
8    42  36.848    0.509543    5.81313   40      70.1754 %
8    43  36.754    0.515914    5.88581   40      70.1754 %
8    44  37.226    0.456281    5.20549   40      70.1754 %
8    45  37.056    0.509875    5.81692   40      70.1754 %
8    46  37.108    0.486601    5.55139   40      70.1754 %
8    47  36.856    0.528138    6.02527   40      70.1754 %
8    48  36.794    0.519113    5.92231   40      70.1754 %
8    49  36.634    0.511106    5.83096   40      70.1754 %
8    50  37.552    0.444836    5.07492   40      70.1754 %
8    51  37.248    0.501545    5.72189   40      70.1754 %
8    52  36.53     0.513188    5.85471   40      70.1754 %
8    53  37.176    0.468158    5.34098   40      70.1754 %
8    54  37.026    0.509395    5.81144   40      70.1754 %
8    55  36.722    0.502452    5.73223   40      70.1754 %
8    56  37.112    0.48224     5.50164   40      70.1754 %
8    57  36.674    0.529132    6.03661   40      70.1754 %
8    58  37.012    0.496248    5.66145   40      70.1754 %
8    59  37.346    0.487186    5.55806   40      70.1754 %
8    60  37.436    0.45762     5.22077   40      70.1754 %
8    61  36.968    0.505372    5.76554   40      70.1754 %
8    62  37.64     0.439816    5.01764   40      70.1754 %
8    63  36.906    0.496103    5.65979   40      70.1754 %
8    64  36.684    0.526363    6.00502   40      70.1754 %
8    65  37.19     0.489233    5.58142   40      70.1754 %
8    66  36.452    0.505712    5.76943   40      70.1754 %
8    67  36.854    0.515699    5.88336   40      70.1754 %
8    68  37.032    0.51801     5.90972   40      70.1754 %
8    69  37.478    0.469672    5.35826   40      70.1754 %
8    70  37.31     0.474535    5.41373   40      70.1754 %
8    71  37.038    0.50107     5.71646   40      70.1754 %
8    72  37.056    0.509059    5.80761   40      70.1754 %
8    73  36.96     0.500161    5.70609   40      70.1754 %
8    74  37.588    0.465066    5.30571   40      70.1754 %
8    75  36.748    0.531257    6.06086   40      70.1754 %
8    76  37.19     0.483375    5.51459   40      70.1754 %
8    77  36.724    0.543402    6.19941   40      70.1754 %
8    78  36.962    0.486666    5.55214   40      70.1754 %
8    79  36.912    0.507904    5.79443   40      70.1754 %
8    80  36.464    0.536766    6.1237    40      70.1754 %
8    81  37.674    0.453377    5.17235   40      70.1754 %
8    82  37.092    0.480961    5.48705   40      70.1754 %
8    83  37.48     0.464796    5.30263   40      70.1754 %
8    84  37.1      0.500035    5.70465   40      70.1754 %
8    85  36.89     0.513764    5.86128   40      70.1754 %
8    86  36.938    0.507767    5.79286   40      70.1754 %
8    87  37.154    0.472261    5.3878    40      70.1754 %
8    88  36.4      0.535238    6.10627   40      70.1754 %
8    89  37.404    0.464026    5.29385   40      70.1754 %
8    90  37.084    0.490639    5.59746   40      70.1754 %
8    91  37.282    0.485604    5.54002   40      70.1754 %
8    92  37.15     0.487985    5.56718   40      70.1754 %
8    93  36.97     0.496226    5.6612    40      70.1754 %
8    94  37.244    0.471104    5.37459   40      70.1754 %
8    95  36.942    0.527463    6.01756   40      70.1754 %
8    96  36.97     0.498857    5.69121   40      70.1754 %
8    97  37.312    0.48842     5.57214   40      70.1754 %
8    98  36.87     0.518442    5.91465   40      70.1754 %
8    99  37.046    0.49404     5.63626   40      70.1754 %
8    100 36.968    0.520767    5.94118   40      70.1754 %
