Run  RI  Mean      95% CI      SD        Best    % Correct 
24   0   14.045    0.459828    3.31783   27      47.3684 %
24   1   26.79     0.176071    1.27042   29      50.8772 %
24   2   28.82     0.161888    1.16808   30      52.6316 %
24   3   29.955    0.0924739   0.667234  32      56.1404 %
24   4   31.685    0.215056    1.55171   32      56.1404 %
24   5   31.755    0.203014    1.46482   32      56.1404 %
24   6   31.405    0.339794    2.45174   32      56.1404 %
24   7   32.805    0.182059    1.31362   33      57.8947 %
24   8   33.83     0.181747    1.31137   34      59.6491 %
24   9   33.645    0.265772    1.91764   34      59.6491 %
24   10  33.485    0.303126    2.18717   34      59.6491 %
24   11  33.395    0.343129    2.47581   34      59.6491 %
24   12  33.68     0.242554    1.75012   34      59.6491 %
24   13  33.55     0.310914    2.24336   34      59.6491 %
24   14  33.465    0.320432    2.31203   34      59.6491 %
24   15  33.47     0.306902    2.21441   34      59.6491 %
24   16  33.56     0.294947    2.12816   34      59.6491 %
24   17  33.75     0.209681    1.51293   34      59.6491 %
24   18  33.57     0.255632    1.84448   34      59.6491 %
24   19  33.355    0.371234    2.67859   34      59.6491 %
24   20  33.14     0.425086    3.06715   34      59.6491 %
24   21  33.365    0.396937    2.86405   34      59.6491 %
24   22  33.585    0.372112    2.68492   35      61.4035 %
24   23  34.545    0.272904    1.9691    35      61.4035 %
24   24  34.305    0.381568    2.75316   35      61.4035 %
24   25  34.63     0.269169    1.94215   35      61.4035 %
24   26  34.53     0.334876    2.41626   35      61.4035 %
24   27  34.52     0.305657    2.20543   35      61.4035 %
24   28  34.345    0.379386    2.73742   35      61.4035 %
24   29  34.675    0.217449    1.56898   35      61.4035 %
24   30  34.72     0.240717    1.73686   35      61.4035 %
24   31  34.335    0.384612    2.77512   35      61.4035 %
24   32  35.81     0.106169    0.766051  36      63.1579 %
24   33  35.69     0.242407    1.74906   36      63.1579 %
24   34  35.02     0.522454    3.7697    36      63.1579 %
24   35  35.78     0.186491    1.34561   36      63.1579 %
24   36  35.525    0.314981    2.27271   36      63.1579 %
24   37  35.69     0.264495    1.90843   36      63.1579 %
24   38  35.3      0.442434    3.19233   36      63.1579 %
24   39  35.585    0.284838    2.05521   36      63.1579 %
24   40  35.55     0.320995    2.3161    36      63.1579 %
24   41  35.665    0.213118    1.53772   36      63.1579 %
24   42  35.29     0.40139     2.89618   36      63.1579 %
24   43  35.485    0.342589    2.47191   36      63.1579 %
24   44  35.57     0.271027    1.95556   36      63.1579 %
24   45  35.39     0.366495    2.6444    36      63.1579 %
24   46  35.65     0.278142    2.0069    36      63.1579 %
24   47  35.39     0.364382    2.62916   36      63.1579 %
24   48  35.295    0.447811    3.23113   36      63.1579 %
24   49  35.825    0.160498    1.15805   36      63.1579 %
24   50  35.42     0.345222    2.49091   36      63.1579 %
24   51  35.615    0.306829    2.21388   36      63.1579 %
24   52  35.24     0.427622    3.08545   36      63.1579 %
24   53  35.745    0.217476    1.56917   36      63.1579 %
24   54  35.065    0.45045     3.25017   37      64.9123 %
24   55  36.35     0.418382    3.01879   37      64.9123 %
24   56  36.66     0.245591    1.77203   37      64.9123 %
24   57  36.445    0.36063     2.60208   37      64.9123 %
24   58  36.365    0.36896     2.66218   37      64.9123 %
24   59  36.38     0.363526    2.62298   37      64.9123 %
24   60  36.275    0.382513    2.75998   37      64.9123 %
24   61  35.955    0.538348    3.88438   37      64.9123 %
24   62  36.325    0.352849    2.54593   37      64.9123 %
24   63  36.385    0.390934    2.82074   37      64.9123 %
24   64  36.59     0.313215    2.25996   37      64.9123 %
24   65  36.535    0.339731    2.45129   37      64.9123 %
24   66  36.69     0.251398    1.81393   37      64.9123 %
24   67  36.17     0.437191    3.1545    37      64.9123 %
24   68  36.455    0.382478    2.75972   37      64.9123 %
24   69  36.715    0.243593    1.75762   37      64.9123 %
24   70  36.415    0.389599    2.8111    37      64.9123 %
24   71  36.265    0.412978    2.97979   37      64.9123 %
24   72  36.41     0.346291    2.49862   37      64.9123 %
24   73  36.29     0.404742    2.92037   37      64.9123 %
24   74  36.155    0.478509    3.45262   37      64.9123 %
24   75  36.2      0.440904    3.18129   37      64.9123 %
24   76  36.73     0.220872    1.59367   37      64.9123 %
24   77  36.38     0.391399    2.82409   37      64.9123 %
24   78  36.385    0.394865    2.8491    37      64.9123 %
24   79  36.385    0.406904    2.93596   37      64.9123 %
24   80  36.37     0.336716    2.42953   37      64.9123 %
24   81  36.57     0.284238    2.05089   37      64.9123 %
24   82  36.19     0.418991    3.02318   37      64.9123 %
24   83  36.17     0.430965    3.10957   37      64.9123 %
24   84  36.355    0.401944    2.90018   37      64.9123 %
24   85  36.555    0.296923    2.14241   37      64.9123 %
24   86  36.69     0.257093    1.85502   37      64.9123 %
24   87  36.52     0.330831    2.38707   37      64.9123 %
24   88  36.335    0.414332    2.98956   37      64.9123 %
24   89  36.585    0.295809    2.13437   37      64.9123 %
24   90  36.4      0.367603    2.65239   37      64.9123 %
24   91  36.545    0.345903    2.49582   37      64.9123 %
24   92  36.295    0.41608     3.00217   37      64.9123 %
24   93  36.66     0.264513    1.90856   37      64.9123 %
24   94  36.635    0.275501    1.98785   37      64.9123 %
24   95  36.35     0.392431    2.83153   37      64.9123 %
24   96  36.515    0.329667    2.37867   37      64.9123 %
24   97  36.41     0.375446    2.70898   37      64.9123 %
24   98  35.98     0.522269    3.76837   37      64.9123 %
24   99  36.845    0.0973552   0.702454  37      64.9123 %
24   100 36.315    0.385189    2.77928   37      64.9123 %
