Run  RI  Mean      95% CI      SD        Best    % Correct 
12   0   14.675    0.487073    3.51442   25      43.8596 %
12   1   25.055    0.0559182   0.403471  27      47.3684 %
12   2   27.4      0.126581    0.91333   30      52.6316 %
12   3   30.035    0.0986161   0.711552  32      56.1404 %
12   4   31.72     0.226674    1.63554   33      57.8947 %
12   5   32.755    0.225965    1.63042   33      57.8947 %
12   6   33.855    0.143316    1.03408   34      59.6491 %
12   7   33.675    0.287086    2.07143   35      61.4035 %
12   8   34.895    0.174312    1.25773   37      64.9123 %
12   9   36.44     0.492533    3.55381   38      66.6667 %
12   10  37.705    0.236116    1.70367   39      68.4211 %
12   11  38.45     0.372752    2.68955   39      68.4211 %
12   12  38.37     0.394286    2.84492   39      68.4211 %
12   13  38.555    0.274279    1.97903   39      68.4211 %
12   14  38.35     0.382718    2.76145   39      68.4211 %
12   15  38.515    0.374361    2.70116   39      68.4211 %
12   16  38.41     0.37105     2.67726   39      68.4211 %
12   17  38.675    0.275417    1.98724   39      68.4211 %
12   18  38.03     0.504014    3.63665   39      68.4211 %
12   19  38.765    0.198922    1.4353    39      68.4211 %
12   20  38.685    0.246821    1.78091   39      68.4211 %
12   21  38.285    0.397229    2.86616   39      68.4211 %
12   22  38.38     0.386934    2.79188   39      68.4211 %
12   23  38.545    0.299545    2.16133   39      68.4211 %
12   24  38.66     0.25636     1.84973   39      68.4211 %
12   25  38.84     0.158685    1.14497   39      68.4211 %
12   26  38.715    0.19371     1.39769   39      68.4211 %
12   27  38.605    0.383763    2.76899   39      68.4211 %
12   28  38.55     0.279526    2.01689   39      68.4211 %
12   29  38.755    0.226817    1.63657   39      68.4211 %
12   30  38.405    0.399342    2.8814    39      68.4211 %
12   31  38.46     0.339436    2.44916   39      68.4211 %
12   32  38.285    0.455839    3.28905   39      68.4211 %
12   33  38.28     0.482938    3.48458   39      68.4211 %
12   34  38.39     0.373797    2.69709   39      68.4211 %
12   35  38.82     0.193901    1.39907   39      68.4211 %
12   36  38.47     0.337174    2.43284   39      68.4211 %
12   37  38.35     0.393168    2.83685   39      68.4211 %
12   38  38.685    0.263833    1.90365   39      68.4211 %
12   39  38.42     0.413885    2.98633   39      68.4211 %
12   40  38.2      0.46994     3.39079   39      68.4211 %
12   41  38.255    0.547539    3.9507    39      68.4211 %
12   42  38.655    0.226434    1.63381   39      68.4211 %
12   43  38.52     0.33776     2.43707   39      68.4211 %
12   44  38.59     0.319621    2.30619   39      68.4211 %
12   45  38.495    0.358025    2.58328   39      68.4211 %
12   46  38.49     0.337769    2.43713   39      68.4211 %
12   47  38.48     0.357475    2.57931   39      68.4211 %
12   48  38.46     0.420704    3.03553   39      68.4211 %
12   49  38.35     0.414209    2.98867   39      68.4211 %
12   50  38.47     0.367579    2.65222   39      68.4211 %
12   51  38.315    0.401627    2.89789   39      68.4211 %
12   52  38.31     0.465688    3.36011   39      68.4211 %
12   53  38.545    0.34282     2.47357   39      68.4211 %
12   54  38.185    0.497881    3.59239   39      68.4211 %
12   55  38.435    0.318528    2.2983    39      68.4211 %
12   56  38.665    0.264454    1.90814   39      68.4211 %
12   57  38.565    0.269981    1.94801   39      68.4211 %
12   58  38.63     0.262635    1.89501   39      68.4211 %
12   59  38.53     0.383766    2.76901   39      68.4211 %
12   60  38.525    0.337754    2.43702   39      68.4211 %
12   61  38.565    0.342194    2.46906   39      68.4211 %
12   62  38.77     0.171697    1.23886   39      68.4211 %
12   63  38.51     0.369172    2.66371   39      68.4211 %
12   64  38.18     0.513472    3.70489   39      68.4211 %
12   65  38.555    0.310587    2.241     39      68.4211 %
12   66  38.395    0.362818    2.61787   39      68.4211 %
12   67  38.285    0.411785    2.97118   39      68.4211 %
12   68  38.665    0.248652    1.79412   39      68.4211 %
12   69  38.555    0.302399    2.18192   39      68.4211 %
12   70  38.565    0.307426    2.21819   39      68.4211 %
12   71  38.55     0.294656    2.12605   39      68.4211 %
12   72  38.52     0.338617    2.44325   39      68.4211 %
12   73  38.52     0.310979    2.24383   39      68.4211 %
12   74  38.46     0.421849    3.0438    39      68.4211 %
12   75  38.16     0.464661    3.3527    39      68.4211 %
12   76  38.36     0.393239    2.83737   39      68.4211 %
12   77  38.875    0.100131    0.722485  39      68.4211 %
12   78  38.66     0.242427    1.7492    39      68.4211 %
12   79  38.185    0.456834    3.29623   39      68.4211 %
12   80  38.81     0.110622    0.798176  39      68.4211 %
12   81  38.71     0.234802    1.69418   39      68.4211 %
12   82  38.51     0.315304    2.27503   39      68.4211 %
12   83  38.57     0.321224    2.31775   39      68.4211 %
12   84  38.38     0.367224    2.64966   39      68.4211 %
12   85  38.595    0.289816    2.09113   39      68.4211 %
12   86  38.9      0.0856488   0.617988  39      68.4211 %
12   87  38.66     0.218557    1.57697   39      68.4211 %
12   88  38.295    0.440422    3.17781   39      68.4211 %
12   89  38.785    0.183737    1.32573   39      68.4211 %
12   90  38.575    0.319091    2.30236   39      68.4211 %
12   91  38.635    0.273744    1.97517   39      68.4211 %
12   92  38.36     0.445703    3.21592   39      68.4211 %
12   93  38.345    0.447121    3.22615   39      68.4211 %
12   94  38.805    0.205941    1.48594   39      68.4211 %
12   95  38.735    0.224241    1.61798   39      68.4211 %
12   96  38.695    0.28277     2.04029   39      68.4211 %
12   97  38.53     0.294708    2.12643   39      68.4211 %
12   98  38.59     0.332643    2.40015   39      68.4211 %
12   99  38.08     0.491889    3.54917   39      68.4211 %
12   100 38.725    0.191485    1.38164   39      68.4211 %
