Run  RI  Mean      95% CI      SD        Best    % Correct 
30   0   14.375    0.42563     3.07108   23      40.3509 %
30   1   25.675    0.172945    1.24786   28      49.1228 %
30   2   28.5      0.149644    1.07974   30      52.6316 %
30   3   31.16     0.154368    1.11382   33      57.8947 %
30   4   32.76     0.17533     1.26507   33      57.8947 %
30   5   32.65     0.263896    1.90411   34      59.6491 %
30   6   33.46     0.360936    2.60429   34      59.6491 %
30   7   33.745    0.257321    1.85667   35      61.4035 %
30   8   34.9      0.292436    2.11004   36      63.1579 %
30   9   35.27     0.420215    3.03201   36      63.1579 %
30   10  35.47     0.324928    2.34448   36      63.1579 %
30   11  35.575    0.301996    2.17902   36      63.1579 %
30   12  35.76     0.199049    1.43622   36      63.1579 %
30   13  35.1      0.455971    3.29      36      63.1579 %
30   14  35.585    0.327699    2.36447   36      63.1579 %
30   15  35.425    0.350516    2.5291    36      63.1579 %
30   16  35.23     0.423646    3.05677   36      63.1579 %
30   17  35.42     0.365327    2.63597   36      63.1579 %
30   18  35.695    0.251708    1.81617   36      63.1579 %
30   19  35.745    0.24581     1.77361   36      63.1579 %
30   20  35.795    0.202919    1.46414   36      63.1579 %
30   21  35.45     0.331935    2.39503   36      63.1579 %
30   22  35.68     0.22133     1.59698   36      63.1579 %
30   23  35.68     0.247673    1.78706   36      63.1579 %
30   24  35.945    0.227115    1.63872   37      64.9123 %
30   25  36.45     0.449737    3.24502   38      66.6667 %
30   26  37.36     0.401498    2.89696   38      66.6667 %
30   27  37.49     0.346793    2.50224   38      66.6667 %
30   28  37.515    0.366545    2.64476   38      66.6667 %
30   29  37.565    0.305536    2.20456   39      68.4211 %
30   30  38.67     0.334068    2.41043   39      68.4211 %
30   31  38.475    0.349274    2.52014   39      68.4211 %
30   32  38.385    0.407851    2.9428    39      68.4211 %
30   33  38.49     0.376165    2.71417   39      68.4211 %
30   34  38.105    0.483585    3.48925   39      68.4211 %
30   35  38.52     0.323454    2.33385   39      68.4211 %
30   36  37.8      0.627083    4.52464   39      68.4211 %
30   37  38.475    0.394928    2.84956   39      68.4211 %
30   38  38.65     0.343931    2.48159   39      68.4211 %
30   39  38.5      0.360443    2.60073   39      68.4211 %
30   40  38.71     0.261633    1.88778   39      68.4211 %
30   41  38.31     0.399413    2.88191   39      68.4211 %
30   42  38.485    0.335183    2.41847   39      68.4211 %
30   43  38.09     0.481744    3.47596   40      70.1754 %
30   44  39.58     0.349115    2.51899   40      70.1754 %
30   45  39.17     0.53182     3.83728   40      70.1754 %
30   46  39.5      0.398835    2.87774   40      70.1754 %
30   47  39.52     0.382014    2.75637   40      70.1754 %
30   48  39.28     0.467502    3.3732    40      70.1754 %
30   49  39.425    0.384401    2.7736    40      70.1754 %
30   50  39.52     0.34539     2.49212   40      70.1754 %
30   51  39.195    0.499935    3.60722   40      70.1754 %
30   52  38.845    0.576913    4.16264   40      70.1754 %
30   53  39.37     0.427637    3.08556   40      70.1754 %
30   54  39.525    0.350378    2.52811   40      70.1754 %
30   55  39.275    0.42823     3.08984   40      70.1754 %
30   56  39.34     0.47473     3.42536   40      70.1754 %
30   57  39.385    0.441927    3.18867   40      70.1754 %
30   58  39.485    0.349562    2.52222   40      70.1754 %
30   59  39.115    0.554925    4.00399   40      70.1754 %
30   60  39.305    0.488312    3.52336   40      70.1754 %
30   61  39.36     0.423721    3.05731   40      70.1754 %
30   62  39.355    0.425054    3.06692   40      70.1754 %
30   63  39.22     0.481738    3.47592   40      70.1754 %
30   64  39.655    0.329555    2.37787   40      70.1754 %
30   65  39.255    0.443087    3.19704   40      70.1754 %
30   66  39.43     0.41322     2.98153   40      70.1754 %
30   67  39.475    0.327893    2.36587   40      70.1754 %
30   68  39.665    0.319949    2.30855   40      70.1754 %
30   69  39.635    0.235863    1.70184   40      70.1754 %
30   70  39.615    0.29266     2.11165   40      70.1754 %
30   71  39.025    0.51247     3.69767   40      70.1754 %
30   72  39.73     0.245697    1.7728    40      70.1754 %
30   73  39.775    0.161098    1.16238   40      70.1754 %
30   74  39.825    0.15929     1.14934   40      70.1754 %
30   75  39.71     0.269627    1.94546   40      70.1754 %
30   76  38.97     0.540961    3.90324   40      70.1754 %
30   77  39.385    0.366729    2.64609   40      70.1754 %
30   78  39.3      0.456183    3.29153   40      70.1754 %
30   79  39.59     0.314445    2.26884   40      70.1754 %
30   80  39.505    0.365759    2.63909   40      70.1754 %
30   81  39.505    0.325548    2.34895   40      70.1754 %
30   82  39.475    0.417964    3.01577   40      70.1754 %
30   83  39.19     0.49444     3.56757   40      70.1754 %
30   84  39.135    0.455267    3.28492   40      70.1754 %
30   85  39.515    0.354769    2.55979   40      70.1754 %
30   86  38.725    0.611171    4.40983   40      70.1754 %
30   87  38.76     0.598291    4.31689   40      70.1754 %
30   88  39.525    0.321352    2.31868   40      70.1754 %
30   89  39.605    0.370974    2.67671   40      70.1754 %
30   90  39.515    0.397618    2.86896   40      70.1754 %
30   91  39.575    0.333005    2.40276   40      70.1754 %
30   92  39.515    0.334318    2.41223   40      70.1754 %
30   93  39.485    0.395183    2.85139   40      70.1754 %
30   94  39.24     0.477932    3.44846   40      70.1754 %
30   95  39.255    0.443741    3.20175   40      70.1754 %
30   96  39.645    0.318019    2.29462   40      70.1754 %
30   97  39.635    0.24272     1.75132   40      70.1754 %
30   98  39.145    0.460688    3.32404   40      70.1754 %
30   99  39.71     0.26237     1.8931    40      70.1754 %
30   100 39.585    0.340696    2.45825   40      70.1754 %
