Run  RI  Mean      95% CI      SD        Best    % Correct 
14   0   14.485    0.467464    3.37293   25      43.8596 %
14   1   24.915    0.112686    0.813069  27      47.3684 %
14   2   26.875    0.232051    1.67433   29      50.8772 %
14   3   29.84     0.0509365   0.367526  30      52.6316 %
14   4   31.1      0.0439369   0.317021  32      56.1404 %
14   5   31.635    0.335241    2.41889   33      57.8947 %
14   6   32.55     0.30748     2.21858   33      57.8947 %
14   7   32.395    0.393695    2.84066   33      57.8947 %
14   8   32.525    0.275417    1.98724   33      57.8947 %
14   9   32.425    0.335316    2.41943   33      57.8947 %
14   10  32.37     0.343807    2.4807    34      59.6491 %
14   11  33.835    0.178352    1.28688   34      59.6491 %
14   12  33.505    0.247376    1.78491   34      59.6491 %
14   13  33.15     0.407158    2.9378    34      59.6491 %
14   14  33.685    0.201621    1.45477   34      59.6491 %
14   15  33.385    0.302711    2.18418   34      59.6491 %
14   16  33.41     0.329436    2.377     34      59.6491 %
14   17  33.765    0.20229     1.4596    34      59.6491 %
14   18  33.335    0.393788    2.84133   34      59.6491 %
14   19  33.55     0.29694     2.14253   34      59.6491 %
14   20  33.62     0.249923    1.80329   34      59.6491 %
14   21  33.66     0.218557    1.57697   34      59.6491 %
14   22  33.72     0.216212    1.56005   34      59.6491 %
14   23  33.46     0.329333    2.37626   34      59.6491 %
14   24  33.635    0.240322    1.73402   34      59.6491 %
14   25  33.315    0.403066    2.90828   34      59.6491 %
14   26  33.975    0.0596596   0.430467  35      61.4035 %
14   27  34.605    0.267582    1.9307    36      63.1579 %
14   28  35.075    0.492983    3.55705   37      64.9123 %
14   29  36.705    0.262078    1.89099   37      64.9123 %
14   30  36.57     0.275618    1.98869   37      64.9123 %
14   31  36.66     0.293898    2.12059   37      64.9123 %
14   32  36.42     0.355417    2.56447   37      64.9123 %
14   33  35.975    0.524202    3.78231   37      64.9123 %
14   34  36.51     0.31561     2.27724   37      64.9123 %
14   35  36.175    0.4229      3.05138   37      64.9123 %
14   36  36.495    0.331425    2.39135   37      64.9123 %
14   37  35.99     0.543112    3.91876   37      64.9123 %
14   38  36.33     0.446367    3.22071   37      64.9123 %
14   39  36.515    0.360973    2.60455   37      64.9123 %
14   40  36.93     0.122323    0.882607  38      66.6667 %
14   41  37.05     0.49529     3.5737    38      66.6667 %
14   42  37.395    0.365469    2.637     38      66.6667 %
14   43  37.565    0.261259    1.88508   38      66.6667 %
14   44  37.605    0.282668    2.03955   38      66.6667 %
14   45  37.22     0.491261    3.54463   38      66.6667 %
14   46  37.495    0.364967    2.63337   38      66.6667 %
14   47  37.645    0.32847     2.37003   38      66.6667 %
14   48  37.255    0.463945    3.34754   38      66.6667 %
14   49  37.67     0.279996    2.02027   38      66.6667 %
14   50  37.395    0.36494     2.63318   38      66.6667 %
14   51  37.46     0.394171    2.84409   38      66.6667 %
14   52  37.49     0.328791    2.37235   38      66.6667 %
14   53  37.185    0.494769    3.56994   38      66.6667 %
14   54  37.49     0.345119    2.49016   38      66.6667 %
14   55  37.535    0.305315    2.20296   38      66.6667 %
14   56  37.395    0.36626     2.64271   38      66.6667 %
14   57  37.43     0.367999    2.65525   38      66.6667 %
14   58  37.04     0.518537    3.74144   38      66.6667 %
14   59  37.02     0.50498     3.64362   38      66.6667 %
14   60  37.41     0.432994    3.12421   38      66.6667 %
14   61  37.07     0.528251    3.81153   38      66.6667 %
14   62  37.53     0.390003    2.81402   38      66.6667 %
14   63  37.37     0.359185    2.59166   38      66.6667 %
14   64  37.11     0.485058    3.49988   38      66.6667 %
14   65  37.065    0.552816    3.98878   38      66.6667 %
14   66  37.59     0.327379    2.36216   38      66.6667 %
14   67  37.37     0.389111    2.80758   38      66.6667 %
14   68  37.685    0.206353    1.48891   38      66.6667 %
14   69  37.31     0.458586    3.30887   38      66.6667 %
14   70  37.34     0.47412     3.42095   38      66.6667 %
14   71  37.435    0.359257    2.59218   38      66.6667 %
14   72  37.305    0.400332    2.88855   38      66.6667 %
14   73  37.46     0.335432    2.42027   38      66.6667 %
14   74  37.46     0.363335    2.6216    38      66.6667 %
14   75  37.23     0.46947     3.3874    38      66.6667 %
14   76  37.51     0.376422    2.71602   38      66.6667 %
14   77  37.41     0.421472    3.04108   38      66.6667 %
14   78  37.4      0.362845    2.61807   38      66.6667 %
14   79  37.445    0.409274    2.95306   38      66.6667 %
14   80  37.525    0.308792    2.22805   38      66.6667 %
14   81  37.495    0.343158    2.47601   38      66.6667 %
14   82  37.365    0.394008    2.84292   38      66.6667 %
14   83  37.505    0.302175    2.18031   38      66.6667 %
14   84  37.535    0.311883    2.25035   38      66.6667 %
14   85  37.65     0.308107    2.22311   38      66.6667 %
14   86  37.655    0.271058    1.95579   38      66.6667 %
14   87  37.505    0.328499    2.37025   38      66.6667 %
14   88  37.665    0.26591     1.91864   38      66.6667 %
14   89  37.62     0.266737    1.92461   38      66.6667 %
14   90  37.425    0.392354    2.83098   38      66.6667 %
14   91  37.555    0.308404    2.22525   38      66.6667 %
14   92  37.545    0.351714    2.53775   38      66.6667 %
14   93  37.675    0.27189     1.96179   38      66.6667 %
14   94  37.185    0.478101    3.44968   38      66.6667 %
14   95  37.475    0.39785     2.87064   38      66.6667 %
14   96  37.365    0.423753    3.05753   38      66.6667 %
14   97  37.44     0.342212    2.46919   38      66.6667 %
14   98  37.745    0.198446    1.43186   38      66.6667 %
14   99  37.695    0.253618    1.82995   38      66.6667 %
14   100 37.615    0.297241    2.14471   38      66.6667 %
