Run  RI  Mean      95% CI      SD        Best    % Correct 
19   0   14.11     0.465356    3.35772   24      42.1053 %
19   1   23.86     0.139661    1.00771   25      43.8596 %
19   2   25.75     0.220014    1.58748   27      47.3684 %
19   3   26.945    0.127491    0.919895  28      49.1228 %
19   4   28.695    0.22754     1.64178   30      52.6316 %
19   5   29.75     0.205496    1.48273   30      52.6316 %
19   6   29.5      0.353958    2.55394   30      52.6316 %
19   7   29.7      0.232077    1.67452   30      52.6316 %
19   8   29.66     0.238007    1.71731   30      52.6316 %
19   9   29.635    0.240724    1.73691   30      52.6316 %
19   10  30.905    0.093821    0.676954  32      56.1404 %
19   11  31.56     0.322462    2.32669   32      56.1404 %
19   12  31.405    0.312878    2.25753   32      56.1404 %
19   13  31.58     0.412249    2.97453   33      57.8947 %
19   14  32.43     0.32865     2.37133   33      57.8947 %
19   15  32.695    0.257021    1.8545    33      57.8947 %
19   16  32.66     0.281827    2.03349   33      57.8947 %
19   17  32.515    0.335471    2.42055   33      57.8947 %
19   18  32.72     0.241117    1.73975   33      57.8947 %
19   19  32.655    0.300445    2.16783   33      57.8947 %
19   20  32.645    0.256155    1.84826   33      57.8947 %
19   21  31.935    0.483322    3.48735   33      57.8947 %
19   22  32.77     0.217792    1.57145   33      57.8947 %
19   23  32.37     0.357839    2.58194   33      57.8947 %
19   24  32.105    0.456478    3.29366   33      57.8947 %
19   25  32.605    0.319835    2.30773   33      57.8947 %
19   26  32.275    0.407202    2.93812   33      57.8947 %
19   27  32.63     0.276945    1.99827   33      57.8947 %
19   28  32.515    0.329959    2.38078   33      57.8947 %
19   29  32.31     0.399896    2.8854    33      57.8947 %
19   30  32.405    0.363669    2.624     33      57.8947 %
19   31  32.665    0.256299    1.84929   33      57.8947 %
19   32  32.19     0.417837    3.01485   33      57.8947 %
19   33  32.515    0.347901    2.51024   33      57.8947 %
19   34  32.65     0.260213    1.87753   33      57.8947 %
19   35  32.52     0.339755    2.45146   33      57.8947 %
19   36  32.445    0.345875    2.49562   33      57.8947 %
19   37  32.49     0.318653    2.2992    33      57.8947 %
19   38  32.465    0.326401    2.3551    33      57.8947 %
19   39  32.67     0.211678    1.52734   33      57.8947 %
19   40  32.33     0.374396    2.7014    33      57.8947 %
19   41  32.525    0.31252     2.25495   33      57.8947 %
19   42  32.415    0.320853    2.31508   33      57.8947 %
19   43  32.42     0.389867    2.81303   33      57.8947 %
19   44  32.64     0.284418    2.05218   33      57.8947 %
19   45  32.52     0.303756    2.19172   33      57.8947 %
19   46  32.36     0.405564    2.9263    33      57.8947 %
19   47  32.705    0.23734     1.71249   33      57.8947 %
19   48  32.26     0.399135    2.87991   33      57.8947 %
19   49  32.37     0.374447    2.70178   33      57.8947 %
19   50  32.18     0.438437    3.16349   33      57.8947 %
19   51  32.555    0.29822     2.15177   33      57.8947 %
19   52  32.35     0.379934    2.74136   33      57.8947 %
19   53  32.635    0.247836    1.78823   33      57.8947 %
19   54  32.705    0.255741    1.84526   33      57.8947 %
19   55  32.5      0.334614    2.41436   33      57.8947 %
19   56  32.785    0.223551    1.613     33      57.8947 %
19   57  32.515    0.311914    2.25058   33      57.8947 %
19   58  32.41     0.400812    2.89201   33      57.8947 %
19   59  32.545    0.3192      2.30315   33      57.8947 %
19   60  32.365    0.404166    2.91621   33      57.8947 %
19   61  32.585    0.328582    2.37084   33      57.8947 %
19   62  32.475    0.296676    2.14063   33      57.8947 %
19   63  31.91     0.490677    3.54042   33      57.8947 %
19   64  32.48     0.374615    2.70299   33      57.8947 %
19   65  32.66     0.260839    1.88205   33      57.8947 %
19   66  32.58     0.250232    1.80552   33      57.8947 %
19   67  32.855    0.182429    1.3163    33      57.8947 %
19   68  32.525    0.287422    2.07386   33      57.8947 %
19   69  32.13     0.449428    3.24279   33      57.8947 %
19   70  32.325    0.387278    2.79435   33      57.8947 %
19   71  32.29     0.398494    2.87528   33      57.8947 %
19   72  32.745    0.215245    1.55307   33      57.8947 %
19   73  32.34     0.387403    2.79526   33      57.8947 %
19   74  32.56     0.298525    2.15397   33      57.8947 %
19   75  32.57     0.312697    2.25623   33      57.8947 %
19   76  32.345    0.396309    2.85952   33      57.8947 %
19   77  32.62     0.26346     1.90097   33      57.8947 %
19   78  32.365    0.402971    2.90758   33      57.8947 %
19   79  32.425    0.363493    2.62274   33      57.8947 %
19   80  32.235    0.431607    3.1142    33      57.8947 %
19   81  32.715    0.208123    1.50168   33      57.8947 %
19   82  32.355    0.398083    2.87232   33      57.8947 %
19   83  32.23     0.419525    3.02703   33      57.8947 %
19   84  32.39     0.348957    2.51786   33      57.8947 %
19   85  32.505    0.344841    2.48816   33      57.8947 %
19   86  32.685    0.269265    1.94285   33      57.8947 %
19   87  32.475    0.360427    2.60061   33      57.8947 %
19   88  32.335    0.361854    2.61091   33      57.8947 %
19   89  32.595    0.313802    2.2642    33      57.8947 %
19   90  32.91     0.0913106   0.65884   33      57.8947 %
19   91  32.29     0.4158      3.00015   33      57.8947 %
19   92  32.445    0.351687    2.53755   33      57.8947 %
19   93  32.575    0.304859    2.19967   33      57.8947 %
19   94  32.71     0.217738    1.57106   33      57.8947 %
19   95  32.235    0.428464    3.09153   33      57.8947 %
19   96  32.615    0.263137    1.89863   33      57.8947 %
19   97  32.4      0.366551    2.6448    33      57.8947 %
19   98  32.525    0.314368    2.26828   33      57.8947 %
19   99  32.685    0.285954    2.06326   33      57.8947 %
19   100 32.435    0.348067    2.51144   33      57.8947 %
