Run  RI  Mean      95% CI      SD        Best    % Correct 
8    0   14.72     0.92534     3.33834   23      40.3509 %
8    1   25.3      0.400899    1.44632   32      56.1404 %
8    2   31.9      0.115447    0.416497  32      56.1404 %
8    3   31.72     0.592754    2.13847   33      57.8947 %
8    4   33.74     0.20043     0.723089  35      61.4035 %
8    5   34.5      0.660824    2.38405   35      61.4035 %
8    6   34.54     0.475868    1.71678   35      61.4035 %
8    7   34.26     0.969641    3.49816   37      64.9123 %
8    8   36.78     0.226021    0.815413  37      64.9123 %
8    9   36.96     0.0784      0.282843  37      64.9123 %
8    10  36.76     0.329211    1.18769   37      64.9123 %
8    11  36.84     0.239952    0.865672  37      64.9123 %
8    12  35.94     0.772739    2.7878    37      64.9123 %
8    13  36.08     1.02166     3.68583   37      64.9123 %
8    14  37        0           0         37      64.9123 %
8    15  36.82     0.248491    0.896478  37      64.9123 %
8    16  35.9      0.85892     3.09872   37      64.9123 %
8    17  37.98     0.0392      0.141421  38      66.6667 %
8    18  37.68     0.4928      1.77787   38      66.6667 %
8    19  37.32     0.804609    2.90278   38      66.6667 %
8    20  37.7      0.302866    1.09265   38      66.6667 %
8    21  37.42     0.807818    2.91436   38      66.6667 %
8    22  37.26     0.742523    2.67879   38      66.6667 %
8    23  37.34     0.939749    3.39032   38      66.6667 %
8    24  37.88     0.132993    0.479796  38      66.6667 %
8    25  37.72     0.296536    1.06981   38      66.6667 %
8    26  37.68     0.442506    1.59642   38      66.6667 %
8    27  37.5      0.940817    3.39417   38      66.6667 %
8    28  37.78     0.4312      1.55563   38      66.6667 %
8    29  37.76     0.844765    3.04765   39      68.4211 %
8    30  38.98     0.0392      0.141421  39      68.4211 %
8    31  39        0           0         39      68.4211 %
8    32  38.24     0.773043    2.7889    39      68.4211 %
8    33  38.9      0.196       0.707107  39      68.4211 %
8    34  38.12     1.15669     4.17299   39      68.4211 %
8    35  38.8      0.392       1.41421   39      68.4211 %
8    36  38.78     0.393158    1.41839   39      68.4211 %
8    37  38        1.20367     4.34248   39      68.4211 %
8    38  38.14     0.942082    3.39874   39      68.4211 %
8    39  38.34     0.746314    2.69247   39      68.4211 %
8    40  38.62     0.7448      2.68701   39      68.4211 %
8    41  38.52     0.569       2.05277   39      68.4211 %
8    42  37.44     1.32894     4.79438   39      68.4211 %
8    43  38.78     0.355457    1.28238   39      68.4211 %
8    44  38.52     0.636629    2.29676   39      68.4211 %
8    45  38.26     1.02621     3.70223   39      68.4211 %
8    46  38.22     0.834926    3.01215   39      68.4211 %
8    47  38.58     0.600768    2.16738   39      68.4211 %
8    48  38.36     0.926559    3.34274   39      68.4211 %
8    49  38.26     0.707929    2.55399   39      68.4211 %
8    50  38.68     0.409375    1.4769    39      68.4211 %
8    51  38.48     0.6608      2.38396   39      68.4211 %
8    52  38.16     0.917375    3.3096    39      68.4211 %
8    53  38.82     0.155293    0.560248  39      68.4211 %
8    54  38.7      0.412466    1.48805   39      68.4211 %
8    55  38.44     0.732638    2.64313   39      68.4211 %
8    56  38.32     0.90547     3.26665   39      68.4211 %
8    57  38.78     0.292543    1.0554    39      68.4211 %
8    58  37.98     1.14285     4.12306   39      68.4211 %
8    59  38.92     0.1568      0.565685  39      68.4211 %
8    60  38.18     1.07381     3.87398   39      68.4211 %
8    61  38.92     0.1568      0.565685  39      68.4211 %
8    62  38.86     0.237654    0.857381  39      68.4211 %
8    63  38.48     0.6608      2.38396   39      68.4211 %
8    64  38.96     0.0548686   0.197949  39      68.4211 %
8    65  38.14     1.05365     3.80124   39      68.4211 %
8    66  38        0.890735    3.21349   39      68.4211 %
8    67  38.68     0.6272      2.26274   39      68.4211 %
8    68  38.8      0.274343    0.989743  39      68.4211 %
8    69  38.86     0.2744      0.989949  39      68.4211 %
8    70  38.82     0.315246    1.13731   39      68.4211 %
8    71  38.96     0.0784      0.282843  39      68.4211 %
8    72  38.94     0.1176      0.424264  39      68.4211 %
8    73  38.82     0.3528      1.27279   39      68.4211 %
8    74  39        0           0         39      68.4211 %
8    75  38.46     0.549285    1.98165   39      68.4211 %
8    76  38.2      0.9487      3.42261   39      68.4211 %
8    77  37.96     1.04009     3.75233   39      68.4211 %
8    78  37.86     1.00802     3.63661   39      68.4211 %
8    79  38.92     0.1568      0.565685  39      68.4211 %
8    80  38.82     0.283838    1.024     39      68.4211 %
8    81  38.68     0.3472      1.25259   39      68.4211 %
8    82  38.14     1.13393     4.09086   39      68.4211 %
8    83  38.98     0.0392      0.141421  39      68.4211 %
8    84  37.62     1.11        4.00454   39      68.4211 %
8    85  38.56     0.710913    2.56475   39      68.4211 %
8    86  38.66     0.6664      2.40416   39      68.4211 %
8    87  38.44     0.838431    3.0248    39      68.4211 %
8    88  38.12     1.04112     3.75603   39      68.4211 %
8    89  38.5      0.543662    1.96136   39      68.4211 %
8    90  37.94     1.13586     4.09783   39      68.4211 %
8    91  38.56     0.690778    2.49211   39      68.4211 %
8    92  38.96     0.0784      0.282843  39      68.4211 %
8    93  38.32     0.947774    3.41927   39      68.4211 %
8    94  38.7      0.588       2.12132   39      68.4211 %
8    95  38.1      0.804239    2.90144   39      68.4211 %
8    96  38.24     1.00732     3.63408   39      68.4211 %
8    97  36.88     1.63232     5.8889    39      68.4211 %
8    98  38.58     0.592886    2.13895   39      68.4211 %
8    99  38.76     0.304467    1.09842   39      68.4211 %
8    100 38.14     1.03866     3.74716   39      68.4211 %
