Run  RI  Mean      95% CI      SD        Best    % Correct 
2    0   14.572    0.301004    3.43401   27      47.3684 %
2    1   26.9      0.0455919   0.520136  28      49.1228 %
2    2   28.704    0.103535    1.18117   32      56.1404 %
2    3   31.942    0.059937    0.683792  33      57.8947 %
2    4   33.266    0.120537    1.37515   35      61.4035 %
2    5   34.662    0.138947    1.58518   35      61.4035 %
2    6   34.962    0.169606    1.93495   36      63.1579 %
2    7   36.046    0.171487    1.95641   38      66.6667 %
2    8   37.6      0.18588     2.12061   39      68.4211 %
2    9   38.63     0.190403    2.17222   40      70.1754 %
2    10  39.888    0.0770657   0.879205  40      70.1754 %
2    11  40.088    0.148287    1.69174   41      71.9298 %
2    12  40.606    0.18073     2.06186   41      71.9298 %
2    13  40.53     0.207655    2.36903   41      71.9298 %
2    14  40.484    0.224278    2.55868   41      71.9298 %
2    15  40.562    0.195058    2.22532   41      71.9298 %
2    16  40.42     0.260041    2.96668   41      71.9298 %
2    17  40.64     0.15682     1.78908   41      71.9298 %
2    18  40.52     0.211412    2.41189   41      71.9298 %
2    19  40.298    0.269028    3.06921   41      71.9298 %
2    20  40.5      0.215387    2.45725   41      71.9298 %
2    21  40.672    0.147772    1.68585   41      71.9298 %
2    22  40.528    0.224269    2.55858   41      71.9298 %
2    23  40.528    0.196534    2.24216   41      71.9298 %
2    24  40.386    0.252492    2.88056   41      71.9298 %
2    25  40.388    0.26926     3.07186   41      71.9298 %
2    26  40.448    0.245038    2.79552   41      71.9298 %
2    27  40.04     0.33593     3.83246   41      71.9298 %
2    28  40.628    0.183328    2.0915    41      71.9298 %
2    29  40.706    0.152266    1.73712   41      71.9298 %
2    30  40.662    0.171753    1.95945   41      71.9298 %
2    31  40.216    0.302236    3.44806   41      71.9298 %
2    32  40.306    0.268787    3.06646   41      71.9298 %
2    33  40.598    0.210952    2.40665   41      71.9298 %
2    34  40.472    0.224406    2.56014   41      71.9298 %
2    35  40.514    0.209881    2.39442   41      71.9298 %
2    36  40.404    0.259169    2.95673   41      71.9298 %
2    37  40.576    0.200009    2.28181   41      71.9298 %
2    38  40.484    0.231707    2.64343   41      71.9298 %
2    39  40.424    0.242399    2.76541   41      71.9298 %
2    40  40.494    0.228768    2.6099    41      71.9298 %
2    41  40.414    0.251661    2.87108   41      71.9298 %
2    42  40.502    0.239488    2.7322    42      73.6842 %
2    43  41.408    0.269033    3.06926   42      73.6842 %
2    44  41.44     0.234886    2.67969   42      73.6842 %
2    45  41.008    0.346418    3.95211   42      73.6842 %
2    46  41.524    0.22386     2.55391   42      73.6842 %
2    47  41.514    0.238002    2.71524   42      73.6842 %
2    48  41.374    0.258475    2.94882   42      73.6842 %
2    49  41.426    0.250525    2.85812   42      73.6842 %
2    50  41.622    0.195786    2.23363   42      73.6842 %
2    51  41.6      0.178786    2.03969   42      73.6842 %
2    52  41.364    0.267914    3.0565    42      73.6842 %
2    53  41.48     0.234676    2.6773    42      73.6842 %
2    54  41.356    0.285036    3.25183   42      73.6842 %
2    55  41.584    0.186932    2.13261   42      73.6842 %
2    56  41.516    0.221376    2.52557   42      73.6842 %
2    57  41.576    0.199855    2.28005   42      73.6842 %
2    58  41.648    0.151874    1.73266   42      73.6842 %
2    59  41.158    0.313141    3.57247   42      73.6842 %
2    60  41.34     0.264689    3.01971   42      73.6842 %
2    61  41.086    0.346892    3.95752   42      73.6842 %
2    62  41.414    0.273081    3.11545   42      73.6842 %
2    63  41.57     0.193849    2.21153   42      73.6842 %
2    64  41.33     0.262304    2.99249   42      73.6842 %
2    65  41.376    0.261797    2.98671   42      73.6842 %
2    66  41.456    0.231812    2.64463   42      73.6842 %
2    67  41.456    0.237715    2.71197   42      73.6842 %
2    68  41.33     0.26557     3.02976   42      73.6842 %
2    69  41.408    0.270403    3.08489   42      73.6842 %
2    70  41.2      0.315919    3.60416   42      73.6842 %
2    71  41.46     0.257076    2.93285   42      73.6842 %
2    72  41.448    0.243082    2.77321   42      73.6842 %
2    73  41.656    0.185417    2.11533   42      73.6842 %
2    74  41.79     0.129249    1.47453   42      73.6842 %
2    75  41.236    0.312196    3.5617    42      73.6842 %
2    76  41.41     0.256558    2.92695   42      73.6842 %
2    77  41.382    0.258683    2.95119   42      73.6842 %
2    78  41.4      0.254481    2.90325   42      73.6842 %
2    79  41.19     0.315015    3.59385   42      73.6842 %
2    80  41.528    0.217578    2.48224   42      73.6842 %
2    81  41.218    0.311136    3.5496    42      73.6842 %
2    82  41.382    0.269412    3.07359   42      73.6842 %
2    83  41.516    0.234153    2.67133   42      73.6842 %
2    84  41.25     0.296607    3.38384   42      73.6842 %
2    85  41.592    0.219907    2.50881   42      73.6842 %
2    86  41.422    0.243092    2.77332   42      73.6842 %
2    87  41.256    0.305291    3.48292   42      73.6842 %
2    88  41.31     0.290714    3.31661   42      73.6842 %
2    89  41.568    0.216232    2.46689   42      73.6842 %
2    90  41.536    0.199479    2.27576   42      73.6842 %
2    91  41.252    0.299616    3.41817   42      73.6842 %
2    92  41.57     0.188126    2.14623   42      73.6842 %
2    93  41.326    0.304802    3.47734   42      73.6842 %
2    94  41.18     0.320895    3.66093   42      73.6842 %
2    95  41.594    0.21155     2.41347   42      73.6842 %
2    96  41.54     0.232348    2.65075   42      73.6842 %
2    97  41.154    0.320447    3.65582   42      73.6842 %
2    98  41.464    0.240494    2.74368   42      73.6842 %
2    99  41.324    0.266004    3.03471   42      73.6842 %
2    100 41.524    0.239157    2.72843   42      73.6842 %
