Run  RI  Mean      95% CI      SD        Best    % Correct 
29   0   14.212    0.283272    3.23171   24      42.1053 %
29   1   24.28     0.0580423   0.662176  27      47.3684 %
29   2   27.666    0.119356    1.36167   30      52.6316 %
29   3   31.07     0.0544493   0.621186  34      59.6491 %
29   4   33.664    0.0581419   0.663313  35      61.4035 %
29   5   34.598    0.182292    2.07967   36      63.1579 %
29   6   35.53     0.194484    2.21877   37      64.9123 %
29   7   36.46     0.208234    2.37564   38      66.6667 %
29   8   37.896    0.0437992   0.499683  38      66.6667 %
29   9   37.288    0.259885    2.9649    38      66.6667 %
29   10  37.348    0.236657    2.6999    38      66.6667 %
29   11  37.234    0.301801    3.4431    38      66.6667 %
29   12  37.352    0.248792    2.83835   38      66.6667 %
29   13  38.48     0.124507    1.42043   39      68.4211 %
29   14  38.49     0.217307    2.47915   39      68.4211 %
29   15  38.562    0.186586    2.12867   39      68.4211 %
29   16  38.368    0.268102    3.05864   39      68.4211 %
29   17  38.176    0.291865    3.32974   39      68.4211 %
29   18  38.116    0.322318    3.67717   39      68.4211 %
29   19  38.032    0.325461    3.71302   39      68.4211 %
29   20  38.434    0.237934    2.71448   39      68.4211 %
29   21  38.436    0.258472    2.94878   39      68.4211 %
29   22  38.516    0.223591    2.55083   39      68.4211 %
29   23  38.526    0.219483    2.50397   39      68.4211 %
29   24  38.182    0.287022    3.2745    39      68.4211 %
29   25  38.556    0.210047    2.39632   39      68.4211 %
29   26  38.268    0.296356    3.38098   39      68.4211 %
29   27  38.384    0.247931    2.82852   39      68.4211 %
29   28  38.462    0.239979    2.7378    39      68.4211 %
29   29  38.386    0.249979    2.85189   39      68.4211 %
29   30  38.588    0.209595    2.39117   39      68.4211 %
29   31  38.438    0.250919    2.86261   39      68.4211 %
29   32  38.408    0.258168    2.94532   39      68.4211 %
29   33  38.514    0.215169    2.45476   39      68.4211 %
29   34  38.57     0.188779    2.15369   39      68.4211 %
29   35  38.646    0.186142    2.12361   39      68.4211 %
29   36  38.382    0.249718    2.84891   39      68.4211 %
29   37  38.574    0.220658    2.51738   39      68.4211 %
29   38  38.286    0.265789    3.03226   39      68.4211 %
29   39  38.292    0.250067    2.8529    39      68.4211 %
29   40  38.554    0.196414    2.24079   39      68.4211 %
29   41  38.3      0.264829    3.0213    39      68.4211 %
29   42  38.33     0.224404    2.56012   39      68.4211 %
29   43  38.274    0.276726    3.15703   39      68.4211 %
29   44  38.454    0.22541     2.5716    39      68.4211 %
29   45  38.414    0.250864    2.86199   39      68.4211 %
29   46  38.242    0.307214    3.50485   39      68.4211 %
29   47  38.384    0.242849    2.77054   39      68.4211 %
29   48  38.492    0.22435     2.5595    39      68.4211 %
29   49  38.054    0.31877     3.63669   39      68.4211 %
29   50  38.468    0.242475    2.76628   39      68.4211 %
29   51  38.422    0.245048    2.79563   39      68.4211 %
29   52  38.564    0.202109    2.30576   39      68.4211 %
29   53  38.382    0.252417    2.8797    39      68.4211 %
29   54  38.47     0.218       2.48706   39      68.4211 %
29   55  38.344    0.264882    3.02191   39      68.4211 %
29   56  38.522    0.230303    2.62742   39      68.4211 %
29   57  38.518    0.197012    2.24762   39      68.4211 %
29   58  38.364    0.237511    2.70965   39      68.4211 %
29   59  38.474    0.220113    2.51116   39      68.4211 %
29   60  38.618    0.163022    1.85984   39      68.4211 %
29   61  38.48     0.239224    2.72919   39      68.4211 %
29   62  38.41     0.257875    2.94197   39      68.4211 %
29   63  38.52     0.247947    2.82871   39      68.4211 %
29   64  38.352    0.257609    2.93894   39      68.4211 %
29   65  38.204    0.299434    3.4161    39      68.4211 %
29   66  38.24     0.283697    3.23656   39      68.4211 %
29   67  38.406    0.249858    2.85051   39      68.4211 %
29   68  38.446    0.20939     2.38883   39      68.4211 %
29   69  38.404    0.223022    2.54435   39      68.4211 %
29   70  38.396    0.250996    2.86349   39      68.4211 %
29   71  38.384    0.231953    2.64623   39      68.4211 %
29   72  38.206    0.278289    3.17486   39      68.4211 %
29   73  38.254    0.298341    3.40362   39      68.4211 %
29   74  38.496    0.212726    2.42688   39      68.4211 %
29   75  38.344    0.284933    3.25066   39      68.4211 %
29   76  38.506    0.219984    2.50969   39      68.4211 %
29   77  38.382    0.247862    2.82773   39      68.4211 %
29   78  38.268    0.255329    2.91293   39      68.4211 %
29   79  38.344    0.284554    3.24634   39      68.4211 %
29   80  38.574    0.203525    2.32192   39      68.4211 %
29   81  38.268    0.278408    3.17622   39      68.4211 %
29   82  38.67     0.18256     2.08273   39      68.4211 %
29   83  38.308    0.254256    2.90068   39      68.4211 %
29   84  38.372    0.230839    2.63353   39      68.4211 %
29   85  38.262    0.274918    3.1364    39      68.4211 %
29   86  38.432    0.247509    2.82371   39      68.4211 %
29   87  38.304    0.281151    3.20752   39      68.4211 %
29   88  38.02     0.349556    3.98791   39      68.4211 %
29   89  38.42     0.234905    2.67992   39      68.4211 %
29   90  38.396    0.260745    2.97471   39      68.4211 %
29   91  38.516    0.221098    2.52239   39      68.4211 %
29   92  38.648    0.184968    2.11021   39      68.4211 %
29   93  38.602    0.157535    1.79724   39      68.4211 %
29   94  38.368    0.257975    2.94311   39      68.4211 %
29   95  38.316    0.284101    3.24117   39      68.4211 %
29   96  38.254    0.273516    3.12041   39      68.4211 %
29   97  38.186    0.294731    3.36244   39      68.4211 %
29   98  38.324    0.278115    3.17288   39      68.4211 %
29   99  38.36     0.262792    2.99806   39      68.4211 %
29   100 38.578    0.205246    2.34156   39      68.4211 %
