Run  RI  Mean      95% CI      SD        Best    % Correct 
21   0   14.444    0.298823    3.40912   28      49.1228 %
21   1   27.938    0.0339999   0.387888  28      49.1228 %
21   2   28.992    0.01568     0.178885  30      52.6316 %
21   3   29.972    0.164037    1.87142   32      56.1404 %
21   4   31.688    0.157512    1.79697   33      57.8947 %
21   5   32.46     0.223843    2.55371   34      59.6491 %
21   6   33.58     0.197752    2.25605   35      61.4035 %
21   7   34.71     0.139117    1.58712   36      63.1579 %
21   8   35.596    0.196133    2.23759   36      63.1579 %
21   9   35.474    0.219553    2.50477   36      63.1579 %
21   10  35.422    0.20457     2.33384   36      63.1579 %
21   11  35.336    0.243901    2.78255   36      63.1579 %
21   12  35.59     0.168361    1.92075   36      63.1579 %
21   13  35.466    0.216294    2.46759   36      63.1579 %
21   14  35.468    0.208541    2.37914   36      63.1579 %
21   15  35.468    0.187385    2.13778   36      63.1579 %
21   16  35.388    0.24318     2.77432   36      63.1579 %
21   17  35.516    0.206253    2.35304   36      63.1579 %
21   18  35.546    0.191427    2.1839    36      63.1579 %
21   19  35.282    0.258897    2.95363   36      63.1579 %
21   20  35.528    0.201333    2.2969    36      63.1579 %
21   21  35.486    0.211852    2.41692   36      63.1579 %
21   22  35.638    0.158299    1.80596   36      63.1579 %
21   23  35.356    0.242289    2.76415   36      63.1579 %
21   24  35.542    0.19502     2.22489   37      64.9123 %
21   25  36.65     0.182779    2.08523   37      64.9123 %
21   26  36.308    0.262656    2.99651   37      64.9123 %
21   27  36.388    0.231968    2.64641   37      64.9123 %
21   28  36.526    0.193217    2.20432   37      64.9123 %
21   29  36.64     0.161082    1.8377    37      64.9123 %
21   30  36.55     0.189073    2.15704   37      64.9123 %
21   31  36.504    0.203628    2.3231    38      66.6667 %
21   32  37.964    0.0212588   0.242532  38      66.6667 %
21   33  37.376    0.272856    3.11288   38      66.6667 %
21   34  37.518    0.223038    2.54453   38      66.6667 %
21   35  37.598    0.176018    2.0081    38      66.6667 %
21   36  37.402    0.232745    2.65528   38      66.6667 %
21   37  37.22     0.280329    3.19813   38      66.6667 %
21   38  37.426    0.233672    2.66585   38      66.6667 %
21   39  37.434    0.237611    2.71078   38      66.6667 %
21   40  37.566    0.194969    2.22431   38      66.6667 %
21   41  37.402    0.235507    2.68679   38      66.6667 %
21   42  37.64     0.175799    2.0056    38      66.6667 %
21   43  37.53     0.200794    2.29076   38      66.6667 %
21   44  37.536    0.19408     2.21416   38      66.6667 %
21   45  37.616    0.162086    1.84916   38      66.6667 %
21   46  37.348    0.269281    3.0721    38      66.6667 %
21   47  37.628    0.170716    1.94761   38      66.6667 %
21   48  37.444    0.223885    2.55419   38      66.6667 %
21   49  37.386    0.251575    2.8701    38      66.6667 %
21   50  37.384    0.250894    2.86233   38      66.6667 %
21   51  37.426    0.26041     2.97089   38      66.6667 %
21   52  37.268    0.25144     2.86856   38      66.6667 %
21   53  37.428    0.236688    2.70026   38      66.6667 %
21   54  37.638    0.158882    1.8126    38      66.6667 %
21   55  37.402    0.246434    2.81144   38      66.6667 %
21   56  37.51     0.214885    2.45151   38      66.6667 %
21   57  37.366    0.232541    2.65295   38      66.6667 %
21   58  37.416    0.240145    2.7397    38      66.6667 %
21   59  37.292    0.262386    2.99344   38      66.6667 %
21   60  37.204    0.272909    3.11348   38      66.6667 %
21   61  37.42     0.249341    2.84461   38      66.6667 %
21   62  37.432    0.237995    2.71516   38      66.6667 %
21   63  37.406    0.217365    2.47981   38      66.6667 %
21   64  37.534    0.200943    2.29246   38      66.6667 %
21   65  37.302    0.256392    2.92505   38      66.6667 %
21   66  37.058    0.320211    3.65313   38      66.6667 %
21   67  37.42     0.253869    2.89627   38      66.6667 %
21   68  37.464    0.231756    2.64399   38      66.6667 %
21   69  37.426    0.217637    2.48291   38      66.6667 %
21   70  37.174    0.287275    3.27738   38      66.6667 %
21   71  37.526    0.253106    2.88756   39      68.4211 %
21   72  38.588    0.205215    2.3412    40      70.1754 %
21   73  39.502    0.186417    2.12674   40      70.1754 %
21   74  39.472    0.230699    2.63193   40      70.1754 %
21   75  39.312    0.275942    3.14809   40      70.1754 %
21   76  39.316    0.277632    3.16737   40      70.1754 %
21   77  39.432    0.257389    2.93643   40      70.1754 %
21   78  39.328    0.277469    3.16551   40      70.1754 %
21   79  39.534    0.24317     2.77421   40      70.1754 %
21   80  39.436    0.247641    2.82522   40      70.1754 %
21   81  39.484    0.236833    2.70192   40      70.1754 %
21   82  39.25     0.30601     3.49111   40      70.1754 %
21   83  39.566    0.183496    2.09342   40      70.1754 %
21   84  39.58     0.199612    2.27727   40      70.1754 %
21   85  39.61     0.18724     2.13612   40      70.1754 %
21   86  39.468    0.22828     2.60433   40      70.1754 %
21   87  39.482    0.247015    2.81808   40      70.1754 %
21   88  39.556    0.203342    2.31983   40      70.1754 %
21   89  39.56     0.217032    2.47602   40      70.1754 %
21   90  39.536    0.224054    2.55612   40      70.1754 %
21   91  39.344    0.254869    2.90767   40      70.1754 %
21   92  39.378    0.253133    2.88787   40      70.1754 %
21   93  39.424    0.23393     2.6688    40      70.1754 %
21   94  39.63     0.201865    2.30298   40      70.1754 %
21   95  39.336    0.283598    3.23544   40      70.1754 %
21   96  39.514    0.221794    2.53034   40      70.1754 %
21   97  39.404    0.259644    2.96215   40      70.1754 %
21   98  39.468    0.225361    2.57103   40      70.1754 %
21   99  39.394    0.250068    2.8529    40      70.1754 %
21   100 39.472    0.248128    2.83077   40      70.1754 %
