Run  RI  Mean      95% CI      SD        Best    % Correct 
29   0   14.286    0.301711    3.44208   25      43.8596 %
29   1   25.024    0.0259431   0.295972  27      47.3684 %
29   2   27.492    0.11527     1.31506   30      52.6316 %
29   3   30.784    0.0666689   0.760593  32      56.1404 %
29   4   31.906    0.0628541   0.717072  32      56.1404 %
29   5   32.866    0.0734122   0.837524  33      57.8947 %
29   6   32.632    0.154599    1.76375   33      57.8947 %
29   7   32.646    0.158244    1.80533   34      59.6491 %
29   8   33.608    0.186754    2.13059   35      61.4035 %
29   9   34.44     0.222428    2.53757   35      61.4035 %
29   10  34.696    0.152569    1.74059   35      61.4035 %
29   11  34.576    0.199778    2.27917   35      61.4035 %
29   12  34.42     0.223485    2.54963   35      61.4035 %
29   13  34.538    0.201167    2.29501   35      61.4035 %
29   14  34.636    0.140263    1.6002    35      61.4035 %
29   15  34.618    0.16462     1.87807   35      61.4035 %
29   16  34.518    0.200882    2.29176   35      61.4035 %
29   17  34.48     0.235658    2.6885    35      61.4035 %
29   18  34.454    0.213915    2.44045   35      61.4035 %
29   19  34.498    0.200811    2.29096   35      61.4035 %
29   20  34.3      0.252385    2.87934   36      63.1579 %
29   21  35.958    0.022238    0.253702  36      63.1579 %
29   22  35.456    0.216565    2.47068   36      63.1579 %
29   23  35.412    0.241732    2.7578    37      64.9123 %
29   24  36.584    0.198361    2.263     37      64.9123 %
29   25  36.378    0.247909    2.82827   37      64.9123 %
29   26  36.428    0.240175    2.74004   37      64.9123 %
29   27  36.034    0.329946    3.7642    37      64.9123 %
29   28  36.44     0.223739    2.55253   37      64.9123 %
29   29  36.308    0.257625    2.93912   37      64.9123 %
29   30  36.438    0.213668    2.43763   37      64.9123 %
29   31  36.434    0.239611    2.7336    37      64.9123 %
29   32  36.544    0.184801    2.10831   37      64.9123 %
29   33  36.322    0.242369    2.76507   37      64.9123 %
29   34  36.238    0.273007    3.1146    37      64.9123 %
29   35  36.472    0.226863    2.58817   37      64.9123 %
29   36  36.316    0.246991    2.8178    37      64.9123 %
29   37  36.454    0.245549    2.80135   37      64.9123 %
29   38  36.272    0.275151    3.13906   37      64.9123 %
29   39  35.94     0.346378    3.95166   37      64.9123 %
29   40  36.324    0.265308    3.02677   37      64.9123 %
29   41  36.114    0.30497     3.47925   37      64.9123 %
29   42  36.274    0.279384    3.18736   37      64.9123 %
29   43  36.45     0.236537    2.69853   37      64.9123 %
29   44  36.5      0.221797    2.53038   37      64.9123 %
29   45  36.458    0.233601    2.66504   37      64.9123 %
29   46  36.496    0.192112    2.19171   37      64.9123 %
29   47  36.436    0.233694    2.66611   37      64.9123 %
29   48  36.538    0.18614     2.12358   37      64.9123 %
29   49  36.534    0.205564    2.34517   37      64.9123 %
29   50  36.224    0.272619    3.11017   37      64.9123 %
29   51  36.298    0.275028    3.13766   37      64.9123 %
29   52  36.078    0.312142    3.56108   37      64.9123 %
29   53  36.458    0.234391    2.67405   37      64.9123 %
29   54  36.288    0.272664    3.11069   37      64.9123 %
29   55  36.278    0.276473    3.15414   37      64.9123 %
29   56  36.468    0.217998    2.48704   37      64.9123 %
29   57  36.37     0.248684    2.83711   37      64.9123 %
29   58  36.394    0.22347     2.54946   37      64.9123 %
29   59  36.536    0.206681    2.35793   37      64.9123 %
29   60  36.624    0.184271    2.10225   37      64.9123 %
29   61  36.444    0.218455    2.49225   37      64.9123 %
29   62  36.37     0.2405      2.74375   37      64.9123 %
29   63  36.618    0.203744    2.32441   37      64.9123 %
29   64  36.302    0.267444    3.05113   37      64.9123 %
29   65  36.57     0.197859    2.25728   37      64.9123 %
29   66  36.142    0.303868    3.46668   37      64.9123 %
29   67  36.508    0.206928    2.36074   37      64.9123 %
29   68  36.4      0.22204     2.53315   37      64.9123 %
29   69  36.438    0.249874    2.85069   37      64.9123 %
29   70  36.506    0.198497    2.26456   37      64.9123 %
29   71  36.424    0.236483    2.69792   37      64.9123 %
29   72  36.168    0.289411    3.30175   37      64.9123 %
29   73  36.546    0.210285    2.39904   37      64.9123 %
29   74  36.408    0.241274    2.75258   37      64.9123 %
29   75  36.35     0.263685    3.00826   37      64.9123 %
29   76  36.372    0.249742    2.84918   37      64.9123 %
29   77  36.576    0.209337    2.38823   37      64.9123 %
29   78  36.482    0.219979    2.50964   37      64.9123 %
29   79  36.424    0.241126    2.75088   37      64.9123 %
29   80  36.164    0.314565    3.58871   37      64.9123 %
29   81  36.372    0.248134    2.83084   37      64.9123 %
29   82  36.124    0.30768     3.51017   37      64.9123 %
29   83  36.578    0.195093    2.22572   37      64.9123 %
29   84  36.494    0.213808    2.43923   37      64.9123 %
29   85  36.44     0.222636    2.53994   37      64.9123 %
29   86  36.424    0.230215    2.62641   37      64.9123 %
29   87  36.432    0.245636    2.80234   37      64.9123 %
29   88  36.396    0.236141    2.69401   37      64.9123 %
29   89  36.322    0.256745    2.92907   37      64.9123 %
29   90  36.646    0.180174    2.05551   37      64.9123 %
29   91  36.47     0.234995    2.68095   37      64.9123 %
29   92  36.502    0.220404    2.51449   37      64.9123 %
29   93  36.504    0.205735    2.34713   37      64.9123 %
29   94  36.548    0.214487    2.44697   37      64.9123 %
29   95  36.518    0.210171    2.39774   37      64.9123 %
29   96  36.362    0.232589    2.6535    37      64.9123 %
29   97  36.282    0.287633    3.28146   37      64.9123 %
29   98  36.59     0.176051    2.00847   37      64.9123 %
29   99  36.504    0.223043    2.54459   37      64.9123 %
29   100 36.444    0.242632    2.76807   37      64.9123 %
