Run  RI  Mean      95% CI      SD        Best    % Correct 
2    0   14.294    0.281096    3.20689   23      40.3509 %
2    1   23.932    0.115851    1.32169   28      49.1228 %
2    2   27.982    0.124509    1.42046   30      52.6316 %
2    3   31.564    0.076184    0.869146  33      57.8947 %
2    4   33.636    0.133284    1.52057   36      63.1579 %
2    5   35.738    0.146225    1.66821   37      64.9123 %
2    6   36.33     0.238184    2.71733   37      64.9123 %
2    7   36.45     0.1965      2.24177   37      64.9123 %
2    8   36.408    0.199572    2.27682   37      64.9123 %
2    9   36.594    0.190566    2.17408   38      66.6667 %
2    10  37.528    0.194407    2.21789   38      66.6667 %
2    11  37.574    0.179228    2.04472   38      66.6667 %
2    12  37.336    0.236465    2.69771   38      66.6667 %
2    13  37.646    0.156089    1.78074   38      66.6667 %
2    14  37.384    0.233078    2.65908   38      66.6667 %
2    15  37.496    0.198109    2.26013   38      66.6667 %
2    16  37.602    0.181428    2.06982   38      66.6667 %
2    17  37.448    0.206506    2.35593   38      66.6667 %
2    18  37.326    0.22873     2.60947   39      68.4211 %
2    19  38.672    0.152388    1.73852   39      68.4211 %
2    20  38.742    0.135345    1.54409   39      68.4211 %
2    21  38.45     0.234969    2.68065   39      68.4211 %
2    22  38.696    0.197674    2.25516   40      70.1754 %
2    23  39.502    0.200274    2.28483   41      71.9298 %
2    24  40.534    0.24298     2.77204   41      71.9298 %
2    25  40.382    0.23048     2.62943   41      71.9298 %
2    26  40.684    0.149113    1.70116   41      71.9298 %
2    27  40.268    0.279126    3.18441   41      71.9298 %
2    28  40.64     0.17226     1.96523   41      71.9298 %
2    29  40.298    0.267363    3.05021   41      71.9298 %
2    30  40.33     0.236758    2.70105   41      71.9298 %
2    31  40.642    0.17054     1.94561   41      71.9298 %
2    32  40.52     0.211339    2.41106   41      71.9298 %
2    33  40.446    0.238346    2.71917   41      71.9298 %
2    34  40.646    0.171235    1.95354   41      71.9298 %
2    35  40.658    0.1677      1.91321   41      71.9298 %
2    36  40.58     0.194929    2.22385   41      71.9298 %
2    37  40.362    0.264494    3.01748   41      71.9298 %
2    38  40.684    0.177666    2.02691   41      71.9298 %
2    39  40.57     0.192014    2.19059   41      71.9298 %
2    40  40.214    0.283287    3.23189   41      71.9298 %
2    41  40.438    0.215961    2.4638    41      71.9298 %
2    42  40.408    0.249679    2.84847   41      71.9298 %
2    43  40.284    0.253015    2.88652   41      71.9298 %
2    44  40.714    0.139512    1.59163   41      71.9298 %
2    45  40.432    0.229162    2.61439   41      71.9298 %
2    46  40.398    0.227986    2.60099   41      71.9298 %
2    47  40.248    0.270303    3.08375   41      71.9298 %
2    48  40.62     0.178174    2.0327    41      71.9298 %
2    49  40.696    0.158314    1.80613   41      71.9298 %
2    50  40.452    0.231473    2.64077   41      71.9298 %
2    51  40.482    0.196621    2.24315   41      71.9298 %
2    52  40.374    0.229644    2.6199    41      71.9298 %
2    53  40.316    0.280281    3.19759   41      71.9298 %
2    54  40.618    0.178874    2.04069   41      71.9298 %
2    55  40.698    0.14307     1.63221   41      71.9298 %
2    56  40.598    0.204278    2.33051   41      71.9298 %
2    57  40.454    0.225683    2.57471   41      71.9298 %
2    58  40.328    0.276301    3.15219   41      71.9298 %
2    59  40.662    0.175566    2.00294   42      73.6842 %
2    60  41.666    0.169467    1.93337   42      73.6842 %
2    61  41.602    0.172644    1.96961   42      73.6842 %
2    62  41.482    0.234086    2.67057   42      73.6842 %
2    63  41.548    0.185791    2.11959   42      73.6842 %
2    64  41.22     0.295881    3.37556   42      73.6842 %
2    65  41.68     0.163529    1.86563   42      73.6842 %
2    66  41.27     0.262597    2.99584   42      73.6842 %
2    67  41.556    0.206796    2.35924   42      73.6842 %
2    68  41.51     0.215743    2.4613    42      73.6842 %
2    69  41.39     0.259304    2.95828   42      73.6842 %
2    70  41.496    0.235337    2.68485   42      73.6842 %
2    71  41.454    0.216562    2.47065   42      73.6842 %
2    72  41.386    0.284383    3.24439   43      75.4386 %
2    73  42.644    0.179673    2.0498    43      75.4386 %
2    74  42.352    0.250703    2.86015   43      75.4386 %
2    75  42.334    0.274429    3.13082   43      75.4386 %
2    76  42.7      0.162784    1.85712   43      75.4386 %
2    77  42.522    0.222274    2.53582   43      75.4386 %
2    78  42.512    0.199501    2.27601   43      75.4386 %
2    79  42.584    0.2118      2.41632   43      75.4386 %
2    80  42.424    0.218338    2.49091   43      75.4386 %
2    81  42.658    0.161622    1.84386   43      75.4386 %
2    82  42.484    0.187154    2.13515   43      75.4386 %
2    83  42.452    0.225953    2.57779   43      75.4386 %
2    84  42.392    0.219641    2.50577   43      75.4386 %
2    85  42.334    0.254518    2.90367   43      75.4386 %
2    86  42.36     0.263143    3.00207   43      75.4386 %
2    87  42.288    0.259292    2.95813   43      75.4386 %
2    88  42.312    0.252822    2.88432   43      75.4386 %
2    89  42.648    0.167126    1.90666   43      75.4386 %
2    90  42.41     0.211563    2.41362   43      75.4386 %
2    91  42.544    0.207932    2.3722    43      75.4386 %
2    92  42.504    0.21352     2.43595   43      75.4386 %
2    93  42.284    0.261396    2.98214   43      75.4386 %
2    94  42.522    0.229969    2.6236    43      75.4386 %
2    95  42.452    0.200537    2.28783   43      75.4386 %
2    96  42.472    0.208102    2.37413   43      75.4386 %
2    97  42.44     0.244835    2.79321   43      75.4386 %
2    98  42.486    0.235596    2.6878    43      75.4386 %
2    99  42.582    0.198367    2.26308   43      75.4386 %
2    100 42.618    0.16462     1.87807   43      75.4386 %
