Run  RI  Mean      95% CI      SD        Best    % Correct 
24   0   14.26     0.295527    3.37152   30      52.6316 %
24   1   29.85     0.0502125   0.572849  30      52.6316 %
24   2   30.974    0.0150251   0.171414  32      56.1404 %
24   3   31.724    0.149001    1.69988   33      57.8947 %
24   4   32.508    0.198574    2.26544   33      57.8947 %
24   5   32.664    0.160524    1.83134   33      57.8947 %
24   6   33.192    0.164317    1.87461   34      59.6491 %
24   7   33.498    0.212291    2.42193   34      59.6491 %
24   8   34.138    0.138258    1.57732   36      63.1579 %
24   9   35.67     0.155506    1.77409   38      66.6667 %
24   10  36.62     0.211375    2.41148   38      66.6667 %
24   11  37.63     0.181884    2.07502   39      68.4211 %
24   12  38.53     0.224747    2.56403   39      68.4211 %
24   13  38.446    0.234634    2.67683   39      68.4211 %
24   14  38.622    0.222302    2.53613   40      70.1754 %
24   15  39.166    0.29498     3.36528   40      70.1754 %
24   16  39.69     0.168361    1.92075   40      70.1754 %
24   17  39.286    0.294271    3.35719   40      70.1754 %
24   18  39.258    0.304748    3.47672   40      70.1754 %
24   19  39.484    0.238259    2.71818   40      70.1754 %
24   20  39.392    0.270528    3.08632   40      70.1754 %
24   21  39.094    0.347142    3.96037   40      70.1754 %
24   22  39.542    0.207268    2.36462   41      71.9298 %
24   23  40.514    0.254992    2.90908   41      71.9298 %
24   24  40.284    0.292686    3.33911   41      71.9298 %
24   25  40.334    0.259728    2.96311   41      71.9298 %
24   26  40.336    0.291153    3.32162   41      71.9298 %
24   27  40.332    0.297725    3.39659   41      71.9298 %
24   28  40.566    0.202104    2.30571   41      71.9298 %
24   29  40.548    0.210794    2.40484   41      71.9298 %
24   30  40.354    0.28718     3.2763    41      71.9298 %
24   31  40.624    0.174573    1.99162   41      71.9298 %
24   32  40.348    0.276614    3.15576   41      71.9298 %
24   33  40.496    0.219424    2.5033    41      71.9298 %
24   34  40.492    0.243061    2.77296   41      71.9298 %
24   35  40.08     0.355864    4.05987   41      71.9298 %
24   36  40.39     0.254873    2.90772   41      71.9298 %
24   37  40.176    0.315785    3.60264   41      71.9298 %
24   38  40.19     0.329772    3.76221   41      71.9298 %
24   39  40.218    0.294039    3.35455   41      71.9298 %
24   40  40.232    0.311923    3.55858   41      71.9298 %
24   41  40.424    0.252114    2.87624   41      71.9298 %
24   42  40.5      0.261258    2.98056   41      71.9298 %
24   43  40.662    0.182024    2.07663   41      71.9298 %
24   44  40.202    0.324824    3.70576   41      71.9298 %
24   45  40.02     0.340993    3.89023   41      71.9298 %
24   46  40.234    0.313168    3.57278   41      71.9298 %
24   47  40.508    0.233893    2.66837   41      71.9298 %
24   48  40.316    0.272651    3.11055   41      71.9298 %
24   49  40.348    0.279108    3.18421   41      71.9298 %
24   50  40.542    0.225143    2.56855   41      71.9298 %
24   51  40.244    0.286372    3.26708   41      71.9298 %
24   52  40.472    0.247133    2.81942   41      71.9298 %
24   53  40.354    0.269307    3.07239   41      71.9298 %
24   54  40.306    0.268443    3.06254   41      71.9298 %
24   55  40.458    0.250275    2.85527   41      71.9298 %
24   56  40.466    0.263822    3.00981   41      71.9298 %
24   57  40.21     0.294084    3.35506   41      71.9298 %
24   58  40.4      0.25064     2.85943   41      71.9298 %
24   59  40.682    0.180605    2.06043   41      71.9298 %
24   60  40.094    0.326856    3.72894   41      71.9298 %
24   61  40.426    0.261707    2.98569   41      71.9298 %
24   62  40.328    0.291012    3.32001   41      71.9298 %
24   63  40.326    0.27123     3.09433   41      71.9298 %
24   64  40.332    0.291875    3.32986   41      71.9298 %
24   65  40.358    0.273521    3.12047   41      71.9298 %
24   66  40.588    0.193555    2.20817   41      71.9298 %
24   67  40.332    0.276988    3.16002   41      71.9298 %
24   68  40.472    0.255827    2.9186    41      71.9298 %
24   69  40.3      0.268696    3.06542   41      71.9298 %
24   70  40.216    0.293552    3.349     41      71.9298 %
24   71  40.37     0.26248     2.9945    41      71.9298 %
24   72  40.49     0.249931    2.85134   41      71.9298 %
24   73  40.352    0.277742    3.16862   42      73.6842 %
24   74  41.288    0.306381    3.49535   42      73.6842 %
24   75  41.388    0.234082    2.67053   42      73.6842 %
24   76  41.176    0.307835    3.51194   42      73.6842 %
24   77  41.52     0.238192    2.71742   42      73.6842 %
24   78  40.968    0.385534    4.39837   42      73.6842 %
24   79  41.536    0.223366    2.54827   42      73.6842 %
24   80  41.428    0.271245    3.09451   42      73.6842 %
24   81  41.412    0.250552    2.85843   42      73.6842 %
24   82  41.294    0.278565    3.17801   42      73.6842 %
24   83  41.55     0.22472     2.56372   42      73.6842 %
24   84  41.336    0.293261    3.34567   42      73.6842 %
24   85  41.084    0.341505    3.89606   42      73.6842 %
24   86  41.366    0.274507    3.13172   42      73.6842 %
24   87  41.484    0.239098    2.72775   42      73.6842 %
24   88  41.028    0.357823    4.08222   42      73.6842 %
24   89  41.474    0.255226    2.91175   42      73.6842 %
24   90  41.362    0.284734    3.24839   42      73.6842 %
24   91  41.198    0.297945    3.3991    42      73.6842 %
24   92  41.406    0.269542    3.07507   42      73.6842 %
24   93  41.09     0.337662    3.85222   42      73.6842 %
24   94  41.284    0.311296    3.55142   42      73.6842 %
24   95  41.574    0.191038    2.17945   42      73.6842 %
24   96  41.286    0.304101    3.46933   42      73.6842 %
24   97  41.552    0.224167    2.55742   42      73.6842 %
24   98  41.43     0.270226    3.08287   42      73.6842 %
24   99  41.13     0.309432    3.53016   42      73.6842 %
24   100 41.214    0.323292    3.68828   42      73.6842 %
