Run  RI  Mean      95% CI      SD        Best    % Correct 
3    0   14.91     0.670391    3.42036   24      42.1053 %
3    1   24.55     0.197725    1.0088    28      49.1228 %
3    2   28.35     0.181346    0.925235  34      59.6491 %
3    3   33.45     0.431015    2.19906   34      59.6491 %
3    4   33.1      0.595867    3.04014   34      59.6491 %
3    5   33.92     0.103038    0.525703  35      61.4035 %
3    6   34.51     0.462392    2.35914   35      61.4035 %
3    7   34.58     0.398071    2.03097   36      63.1579 %
3    8   35.98     0.0681246   0.347575  37      64.9123 %
3    9   36.61     0.390905    1.99441   37      64.9123 %
3    10  36.82     0.197735    1.00885   37      64.9123 %
3    11  35.93     0.741916    3.78529   37      64.9123 %
3    12  36.44     0.466424    2.37971   37      64.9123 %
3    13  36.42     0.498483    2.54328   37      64.9123 %
3    14  36.61     0.358815    1.83069   37      64.9123 %
3    15  36.87     0.110225    0.562372  37      64.9123 %
3    16  36.72     0.322579    1.64581   37      64.9123 %
3    17  36.81     0.259388    1.32341   38      66.6667 %
3    18  37.61     0.479206    2.44493   38      66.6667 %
3    19  36.98     0.710783    3.62645   38      66.6667 %
3    20  37.73     0.244225    1.24604   38      66.6667 %
3    21  37.53     0.438229    2.23586   38      66.6667 %
3    22  36.76     0.845037    4.31141   38      66.6667 %
3    23  37.67     0.303968    1.55086   38      66.6667 %
3    24  37.67     0.314014    1.60211   38      66.6667 %
3    25  37.61     0.454264    2.31767   38      66.6667 %
3    26  37.54     0.411718    2.1006    38      66.6667 %
3    27  37.93     0.0847504   0.4324    38      66.6667 %
3    28  37.18     0.628127    3.20473   38      66.6667 %
3    29  37.32     0.573555    2.9263    38      66.6667 %
3    30  37.36     0.567871    2.8973    38      66.6667 %
3    31  37.56     0.467255    2.38395   38      66.6667 %
3    32  37.37     0.633219    3.23071   38      66.6667 %
3    33  37.74     0.345285    1.76166   38      66.6667 %
3    34  37.85     0.218247    1.11351   38      66.6667 %
3    35  37.58     0.400984    2.04584   38      66.6667 %
3    36  37.84     0.164151    0.837505  38      66.6667 %
3    37  37.49     0.47563     2.42668   38      66.6667 %
3    38  37.55     0.379297    1.93519   38      66.6667 %
3    39  36.2      1.10383     5.6318    38      66.6667 %
3    40  37.44     0.579906    2.95871   38      66.6667 %
3    41  37.64     0.368024    1.87767   38      66.6667 %
3    42  36.98     0.77603     3.95934   38      66.6667 %
3    43  36.51     0.944511    4.81893   38      66.6667 %
3    44  37.72     0.247735    1.26395   38      66.6667 %
3    45  37.1      0.640436    3.26753   38      66.6667 %
3    46  37.28     0.623601    3.18164   38      66.6667 %
3    47  37.12     0.74506     3.80133   38      66.6667 %
3    48  37.52     0.46489     2.37189   38      66.6667 %
3    49  36.58     0.906647    4.62575   38      66.6667 %
3    50  37.66     0.353723    1.80471   38      66.6667 %
3    51  37.37     0.55483     2.83077   38      66.6667 %
3    52  37.31     0.598592    3.05404   38      66.6667 %
3    53  37.64     0.344046    1.75534   38      66.6667 %
3    54  37.45     0.515471    2.62996   38      66.6667 %
3    55  37.42     0.559375    2.85395   38      66.6667 %
3    56  37.31     0.600534    3.06395   38      66.6667 %
3    57  37.48     0.435587    2.22238   38      66.6667 %
3    58  37.3      0.569903    2.90767   38      66.6667 %
3    59  37.17     0.716263    3.6544    38      66.6667 %
3    60  36.71     0.769661    3.92684   38      66.6667 %
3    61  37.26     0.656072    3.3473    38      66.6667 %
3    62  37.48     0.50027     2.5524    38      66.6667 %
3    63  37.62     0.308686    1.57493   38      66.6667 %
3    64  37.67     0.391063    1.99522   38      66.6667 %
3    65  37.69     0.289102    1.47501   38      66.6667 %
3    66  37.29     0.675121    3.44449   38      66.6667 %
3    67  37.69     0.414793    2.11629   38      66.6667 %
3    68  37.44     0.57182     2.91745   38      66.6667 %
3    69  37.57     0.460508    2.34953   38      66.6667 %
3    70  36.63     0.804353    4.10384   38      66.6667 %
3    71  37.47     0.503344    2.56808   38      66.6667 %
3    72  37.72     0.35247     1.79832   38      66.6667 %
3    73  37.22     0.677007    3.45411   38      66.6667 %
3    74  37.43     0.470511    2.40057   38      66.6667 %
3    75  37.41     0.492149    2.51097   38      66.6667 %
3    76  37.09     0.7152      3.64898   38      66.6667 %
3    77  37.43     0.477063    2.434     38      66.6667 %
3    78  37.41     0.480177    2.44988   38      66.6667 %
3    79  37.37     0.556227    2.83789   38      66.6667 %
3    80  37.74     0.211466    1.07891   38      66.6667 %
3    81  37.49     0.454776    2.32029   38      66.6667 %
3    82  37.8      0.247609    1.26331   38      66.6667 %
3    83  37.23     0.725307    3.70055   38      66.6667 %
3    84  37.67     0.35573     1.81495   38      66.6667 %
3    85  37.01     0.717583    3.66114   38      66.6667 %
3    86  37.85     0.221775    1.1315    38      66.6667 %
3    87  37.64     0.33836     1.72633   38      66.6667 %
3    88  37.57     0.405866    2.07074   38      66.6667 %
3    89  37.58     0.487463    2.48706   38      66.6667 %
3    90  37.17     0.685819    3.49908   38      66.6667 %
3    91  37.31     0.559732    2.85578   38      66.6667 %
3    92  37.76     0.41519     2.11832   38      66.6667 %
3    93  37.71     0.376132    1.91904   38      66.6667 %
3    94  36.83     0.797765    4.07023   38      66.6667 %
3    95  37.97     0.0436495   0.222702  38      66.6667 %
3    96  37.43     0.558038    2.84713   38      66.6667 %
3    97  37.64     0.464088    2.3678    38      66.6667 %
3    98  37.02     0.691412    3.52761   38      66.6667 %
3    99  37.83     0.27586     1.40745   38      66.6667 %
3    100 37.7      0.454781    2.32031   38      66.6667 %
